n,E,M
500000,-12252.0,0.003600000000077502
500050,-12256.0,0.004000000000077502
500100,-12246.0,0.005000000000077501
500150,-12252.0,0.0056000000000775
500200,-12250.0,0.007000000000077497
500250,-12252.0,0.0068000000000774975
500300,-12272.0,0.006400000000077498
500350,-12286.0,0.0062000000000774986
500400,-12278.0,0.007200000000077497
500450,-12280.0,0.007200000000077497
500500,-12274.0,0.007600000000077496
500550,-12270.0,0.006600000000077498
500600,-12280.0,0.005000000000077501
500650,-12276.0,0.003400000000077502
500700,-12274.0,0.0028000000000775018
500750,-12286.0,0.0026000000000775017
500800,-12282.0,0.0014000000000775011
500850,-12260.0,0.000200000000077501
500900,-12276.0,0.001200000000077501
500950,-12276.0,0.000400000000077501
501000,-12266.0,0.000800000000077501
501050,-12264.0,0.000800000000077501
501100,-12270.0,0.0014000000000775011
501150,-12274.0,0.001000000000077501
501200,-12278.0,0.000800000000077501
501250,-12288.0,-0.000599999999922499
501300,-12280.0,-0.000999999999922499
501350,-12274.0,0.0006000000000775009
501400,-12274.0,0.001000000000077501
501450,-12288.0,0.0016000000000775012
501500,-12306.0,0.0014000000000775011
501550,-12306.0,0.0028000000000775018
501600,-12316.0,0.0020000000000775014
501650,-12328.0,0.003400000000077502
501700,-12340.0,0.003600000000077502
501750,-12332.0,0.004200000000077502
501800,-12320.0,0.0056000000000775
501850,-12316.0,0.0074000000000774965
501900,-12312.0,0.007200000000077497
501950,-12310.0,0.008000000000077495
502000,-12324.0,0.007800000000077496
502050,-12348.0,0.007000000000077497
502100,-12362.0,0.0052000000000775
502150,-12354.0,0.0056000000000775
502200,-12338.0,0.0054000000000775
502250,-12356.0,0.0074000000000774965
502300,-12358.0,0.006000000000077499
502350,-12362.0,0.0068000000000774975
502400,-12370.0,0.0062000000000774986
502450,-12364.0,0.007800000000077496
502500,-12370.0,0.008800000000077498
502550,-12366.0,0.009200000000077499
502600,-12364.0,0.008200000000077496
502650,-12362.0,0.008600000000077497
502700,-12356.0,0.0098000000000775
502750,-12338.0,0.010200000000077501
502800,-12348.0,0.010600000000077502
502850,-12354.0,0.011800000000077505
502900,-12360.0,0.01380000000007751
502950,-12342.0,0.015800000000077516
503000,-12364.0,0.014800000000077513
503050,-12356.0,0.012600000000077508
503100,-12352.0,0.012800000000077508
503150,-12358.0,0.011600000000077505
503200,-12364.0,0.011600000000077505
503250,-12372.0,0.0100000000000775
503300,-12378.0,0.008600000000077497
503350,-12366.0,0.0096000000000775
503400,-12346.0,0.011600000000077505
503450,-12344.0,0.011600000000077505
503500,-12354.0,0.011400000000077504
503550,-12342.0,0.011800000000077505
503600,-12354.0,0.010800000000077503
503650,-12364.0,0.011400000000077504
503700,-12368.0,0.012200000000077506
503750,-12364.0,0.01380000000007751
503800,-12366.0,0.015600000000077515
503850,-12374.0,0.015800000000077516
503900,-12368.0,0.015800000000077516
503950,-12372.0,0.015200000000077514
504000,-12356.0,0.015200000000077514
504050,-12348.0,0.014000000000077511
504100,-12356.0,0.015000000000077514
504150,-12362.0,0.014000000000077511
504200,-12352.0,0.012800000000077508
504250,-12352.0,0.011200000000077504
504300,-12356.0,0.0100000000000775
504350,-12364.0,0.010600000000077502
504400,-12372.0,0.010200000000077501
504450,-12370.0,0.010800000000077503
504500,-12380.0,0.010200000000077501
504550,-12352.0,0.011400000000077504
504600,-12338.0,0.0100000000000775
504650,-12340.0,0.010200000000077501
504700,-12342.0,0.010200000000077501
504750,-12344.0,0.009200000000077499
504800,-12346.0,0.011600000000077505
504850,-12330.0,0.011200000000077504
504900,-12336.0,0.010800000000077503
504950,-12336.0,0.010400000000077502
505000,-12338.0,0.010800000000077503
505050,-12336.0,0.0094000000000775
505100,-12344.0,0.010200000000077501
505150,-12354.0,0.011400000000077504
505200,-12338.0,0.010800000000077503
505250,-12336.0,0.011600000000077505
505300,-12360.0,0.011600000000077505
505350,-12348.0,0.0100000000000775
505400,-12350.0,0.008800000000077498
505450,-12356.0,0.008400000000077497
505500,-12368.0,0.008800000000077498
505550,-12372.0,0.009000000000077498
505600,-12370.0,0.008200000000077496
505650,-12350.0,0.008400000000077497
505700,-12358.0,0.008600000000077497
505750,-12350.0,0.009000000000077498
505800,-12354.0,0.0094000000000775
505850,-12352.0,0.010200000000077501
505900,-12366.0,0.0100000000000775
505950,-12338.0,0.0094000000000775
506000,-12342.0,0.010800000000077503
506050,-12344.0,0.008600000000077497
506100,-12326.0,0.008600000000077497
506150,-12334.0,0.0074000000000774965
506200,-12340.0,0.006000000000077499
506250,-12346.0,0.006600000000077498
506300,-12342.0,0.007800000000077496
506350,-12334.0,0.010600000000077502
506400,-12348.0,0.011200000000077504
506450,-12332.0,0.012200000000077506
506500,-12340.0,0.01340000000007751
506550,-12340.0,0.012800000000077508
506600,-12346.0,0.012600000000077508
506650,-12332.0,0.011800000000077505
506700,-12328.0,0.012400000000077507
506750,-12340.0,0.011000000000077503
506800,-12348.0,0.0096000000000775
506850,-12334.0,0.0096000000000775
506900,-12336.0,0.010600000000077502
506950,-12338.0,0.010600000000077502
507000,-12342.0,0.011800000000077505
507050,-12334.0,0.012600000000077508
507100,-12338.0,0.011000000000077503
507150,-12330.0,0.012800000000077508
507200,-12336.0,0.012600000000077508
507250,-12340.0,0.01380000000007751
507300,-12338.0,0.01380000000007751
507350,-12332.0,0.01380000000007751
507400,-12322.0,0.012800000000077508
507450,-12328.0,0.013200000000077509
507500,-12314.0,0.014000000000077511
507550,-12312.0,0.015200000000077514
507600,-12318.0,0.015800000000077516
507650,-12320.0,0.016400000000077512
507700,-12340.0,0.016400000000077512
507750,-12320.0,0.015600000000077515
507800,-12320.0,0.014200000000077512
507850,-12322.0,0.013000000000077509
507900,-12322.0,0.011600000000077505
507950,-12320.0,0.013000000000077509
508000,-12318.0,0.012800000000077508
508050,-12322.0,0.013200000000077509
508100,-12310.0,0.015000000000077514
508150,-12328.0,0.014600000000077513
508200,-12330.0,0.014800000000077513
508250,-12326.0,0.015000000000077514
508300,-12340.0,0.016400000000077512
508350,-12330.0,0.0184000000000775
508400,-12326.0,0.017600000000077505
508450,-12320.0,0.018000000000077503
508500,-12322.0,0.01980000000007749
508550,-12312.0,0.017800000000077504
508600,-12316.0,0.0182000000000775
508650,-12318.0,0.017200000000077507
508700,-12304.0,0.016200000000077514
508750,-12316.0,0.017800000000077504
508800,-12308.0,0.020800000000077486
508850,-12328.0,0.018800000000077498
508900,-12348.0,0.019600000000077493
508950,-12336.0,0.021200000000077483
509000,-12344.0,0.021400000000077482
509050,-12338.0,0.02200000000007748
509100,-12328.0,0.02020000000007749
509150,-12336.0,0.018800000000077498
509200,-12336.0,0.017800000000077504
509250,-12340.0,0.019400000000077494
509300,-12332.0,0.02020000000007749
509350,-12326.0,0.020600000000077487
509400,-12312.0,0.020800000000077486
509450,-12300.0,0.02200000000007748
509500,-12308.0,0.02200000000007748
509550,-12296.0,0.021400000000077482
509600,-12308.0,0.021000000000077484
509650,-12308.0,0.022200000000077477
509700,-12306.0,0.02320000000007747
509750,-12322.0,0.02340000000007747
509800,-12312.0,0.024000000000077466
509850,-12316.0,0.02500000000007746
509900,-12310.0,0.02520000000007746
509950,-12324.0,0.025600000000077457
510000,-12324.0,0.024600000000077463
510050,-12306.0,0.024200000000077465
510100,-12310.0,0.02520000000007746
510150,-12294.0,0.025600000000077457
510200,-12280.0,0.02500000000007746
510250,-12290.0,0.025400000000077458
510300,-12282.0,0.02680000000007745
510350,-12298.0,0.027400000000077446
510400,-12298.0,0.028000000000077442
510450,-12304.0,0.027200000000077447
510500,-12314.0,0.027200000000077447
510550,-12300.0,0.02840000000007744
510600,-12288.0,0.027400000000077446
510650,-12272.0,0.02840000000007744
510700,-12266.0,0.027400000000077446
510750,-12272.0,0.02660000000007745
510800,-12276.0,0.026200000000077453
