n,E,M
500000,-20000.0,1.0
500050,-20000.0,1.0
500100,-20000.0,1.0
500150,-20000.0,1.0
500200,-20000.0,1.0
500250,-20000.0,1.0
500300,-20000.0,1.0
500350,-20000.0,1.0
500400,-20000.0,1.0
500450,-20000.0,1.0
500500,-20000.0,1.0
500550,-20000.0,1.0
500600,-20000.0,1.0
500650,-20000.0,1.0
500700,-20000.0,1.0
500750,-20000.0,1.0
500800,-20000.0,1.0
500850,-20000.0,1.0
500900,-20000.0,1.0
500950,-20000.0,1.0
501000,-20000.0,1.0
501050,-20000.0,1.0
501100,-20000.0,1.0
501150,-20000.0,1.0
501200,-20000.0,1.0
501250,-20000.0,1.0
501300,-20000.0,1.0
501350,-20000.0,1.0
501400,-20000.0,1.0
501450,-20000.0,1.0
501500,-20000.0,1.0
501550,-20000.0,1.0
501600,-20000.0,1.0
501650,-20000.0,1.0
501700,-20000.0,1.0
501750,-20000.0,1.0
501800,-20000.0,1.0
501850,-20000.0,1.0
501900,-20000.0,1.0
501950,-20000.0,1.0
502000,-20000.0,1.0
502050,-20000.0,1.0
502100,-20000.0,1.0
502150,-20000.0,1.0
502200,-20000.0,1.0
502250,-20000.0,1.0
502300,-20000.0,1.0
502350,-20000.0,1.0
502400,-20000.0,1.0
502450,-20000.0,1.0
502500,-20000.0,1.0
502550,-20000.0,1.0
502600,-20000.0,1.0
502650,-20000.0,1.0
502700,-20000.0,1.0
502750,-20000.0,1.0
502800,-20000.0,1.0
502850,-20000.0,1.0
502900,-20000.0,1.0
502950,-20000.0,1.0
503000,-20000.0,1.0
503050,-20000.0,1.0
503100,-20000.0,1.0
503150,-20000.0,1.0
503200,-20000.0,1.0
503250,-20000.0,1.0
503300,-20000.0,1.0
503350,-20000.0,1.0
503400,-20000.0,1.0
503450,-20000.0,1.0
503500,-20000.0,1.0
503550,-20000.0,1.0
503600,-20000.0,1.0
503650,-20000.0,1.0
503700,-20000.0,1.0
503750,-20000.0,1.0
503800,-20000.0,1.0
503850,-20000.0,1.0
503900,-20000.0,1.0
503950,-20000.0,1.0
504000,-20000.0,1.0
504050,-20000.0,1.0
504100,-20000.0,1.0
504150,-20000.0,1.0
504200,-20000.0,1.0
