n,E,M
500000,-11938.0,-0.027199999999922446
500050,-11956.0,-0.029199999999922434
500100,-11946.0,-0.02819999999992244
500150,-11928.0,-0.029399999999922433
500200,-11924.0,-0.02979999999992243
500250,-11930.0,-0.027599999999922444
500300,-11916.0,-0.025999999999922453
500350,-11920.0,-0.025399999999922457
500400,-11910.0,-0.022399999999922475
500450,-11918.0,-0.02459999999992246
500500,-11930.0,-0.025999999999922453
500550,-11920.0,-0.02819999999992244
500600,-11916.0,-0.028799999999922436
500650,-11924.0,-0.02959999999992243
500700,-11922.0,-0.030599999999922425
500750,-11924.0,-0.030399999999922427
500800,-11936.0,-0.032199999999922416
500850,-11908.0,-0.033999999999922405
500900,-11892.0,-0.03299999999992241
500950,-11914.0,-0.03299999999992241
501000,-11920.0,-0.033999999999922405
501050,-11924.0,-0.033999999999922405
501100,-11910.0,-0.03319999999992241
501150,-11920.0,-0.03339999999992241
501200,-11910.0,-0.03319999999992241
501250,-11922.0,-0.03159999999992242
501300,-11904.0,-0.032399999999922414
501350,-11914.0,-0.03319999999992241
501400,-11926.0,-0.033999999999922405
501450,-11938.0,-0.03359999999992241
501500,-11946.0,-0.03359999999992241
501550,-11950.0,-0.032399999999922414
501600,-11948.0,-0.033999999999922405
501650,-11962.0,-0.03359999999992241
501700,-11956.0,-0.030599999999922425
501750,-11964.0,-0.030399999999922427
501800,-11964.0,-0.02999999999992243
501850,-11976.0,-0.02979999999992243
501900,-11962.0,-0.02799999999992244
501950,-11962.0,-0.025799999999922454
502000,-11962.0,-0.025999999999922453
502050,-11936.0,-0.02499999999992246
502100,-11944.0,-0.025599999999922456
502150,-11950.0,-0.02459999999992246
502200,-11942.0,-0.024199999999922464
502250,-11928.0,-0.02179999999992248
502300,-11906.0,-0.021199999999922482
502350,-11884.0,-0.018799999999922497
502400,-11878.0,-0.01659999999992251
502450,-11892.0,-0.01679999999992251
502500,-11898.0,-0.016199999999922512
502550,-11912.0,-0.016999999999922508
502600,-11922.0,-0.01659999999992251
502650,-11928.0,-0.014999999999922513
502700,-11922.0,-0.016199999999922512
502750,-11924.0,-0.01399999999992251
502800,-11916.0,-0.012399999999922506
502850,-11900.0,-0.012599999999922507
502900,-11892.0,-0.014399999999922511
502950,-11902.0,-0.013199999999922508
503000,-11910.0,-0.01379999999992251
503050,-11924.0,-0.014799999999922512
503100,-11924.0,-0.01419999999992251
503150,-11932.0,-0.012599999999922507
503200,-11934.0,-0.011799999999922504
503250,-11944.0,-0.012799999999922507
503300,-11954.0,-0.014599999999922512
503350,-11946.0,-0.015199999999922513
503400,-11944.0,-0.015599999999922514
503450,-11948.0,-0.014999999999922513
503500,-11954.0,-0.013199999999922508
503550,-11934.0,-0.01379999999992251
503600,-11932.0,-0.01359999999992251
503650,-11946.0,-0.012799999999922507
503700,-11948.0,-0.012799999999922507
503750,-11950.0,-0.012999999999922508
503800,-11950.0,-0.014999999999922513
503850,-11948.0,-0.014799999999922512
503900,-11974.0,-0.014599999999922512
503950,-11974.0,-0.01679999999992251
504000,-11974.0,-0.018599999999922498
504050,-11972.0,-0.0183999999999225
504100,-11954.0,-0.018599999999922498
504150,-11954.0,-0.016199999999922512
504200,-11974.0,-0.014999999999922513
504250,-11976.0,-0.014799999999922512
504300,-11972.0,-0.015799999999922515
504350,-11976.0,-0.015799999999922515
504400,-11966.0,-0.01679999999992251
504450,-11962.0,-0.0179999999999225
504500,-11956.0,-0.0181999999999225
504550,-11962.0,-0.0181999999999225
504600,-11976.0,-0.02019999999992249
504650,-11972.0,-0.020399999999922487
504700,-11988.0,-0.020999999999922483
504750,-11990.0,-0.020999999999922483
504800,-11988.0,-0.02139999999992248
504850,-11996.0,-0.022399999999922475
504900,-11980.0,-0.022799999999922473
504950,-11972.0,-0.022799999999922473
505000,-11970.0,-0.020999999999922483
505050,-11988.0,-0.019199999999922494
505100,-11986.0,-0.018999999999922496
505150,-11994.0,-0.018799999999922497
505200,-12008.0,-0.020399999999922487
505250,-11990.0,-0.021199999999922482
505300,-11978.0,-0.019399999999922493
505350,-11980.0,-0.018599999999922498
505400,-11982.0,-0.0181999999999225
505450,-12004.0,-0.0179999999999225
505500,-12008.0,-0.0179999999999225
505550,-11996.0,-0.01679999999992251
505600,-11994.0,-0.016999999999922508
505650,-12004.0,-0.017199999999922506
505700,-11986.0,-0.016999999999922508
505750,-12012.0,-0.0181999999999225
505800,-12022.0,-0.020999999999922483
505850,-12030.0,-0.021999999999922477
505900,-12050.0,-0.02139999999992248
505950,-12052.0,-0.020799999999922485
506000,-12040.0,-0.020999999999922483
506050,-12042.0,-0.02299999999992247
506100,-12052.0,-0.023999999999922465
506150,-12050.0,-0.02659999999992245
506200,-12046.0,-0.02659999999992245
506250,-12058.0,-0.025199999999922458
506300,-12036.0,-0.02499999999992246
506350,-12026.0,-0.02459999999992246
506400,-12016.0,-0.025399999999922457
506450,-12004.0,-0.025399999999922457
506500,-12024.0,-0.02459999999992246
506550,-12018.0,-0.02459999999992246
506600,-12014.0,-0.02319999999992247
506650,-12026.0,-0.02459999999992246
506700,-12010.0,-0.02339999999992247
506750,-11986.0,-0.023599999999922468
506800,-11986.0,-0.023999999999922465
506850,-11978.0,-0.024199999999922464
506900,-11976.0,-0.02679999999992245
506950,-11986.0,-0.025999999999922453
507000,-11978.0,-0.027199999999922446
507050,-11986.0,-0.02799999999992244
507100,-11996.0,-0.02959999999992243
507150,-12002.0,-0.02979999999992243
507200,-12014.0,-0.027799999999922442
507250,-12014.0,-0.028799999999922436
507300,-12018.0,-0.027799999999922442
507350,-12002.0,-0.027199999999922446
507400,-12000.0,-0.025399999999922457
507450,-12004.0,-0.025799999999922454
507500,-12000.0,-0.02639999999992245
507550,-11988.0,-0.025399999999922457
507600,-11992.0,-0.02479999999992246
507650,-11976.0,-0.025999999999922453
507700,-11982.0,-0.027199999999922446
507750,-11966.0,-0.027799999999922442
507800,-11950.0,-0.028799999999922436
507850,-11954.0,-0.029399999999922433
507900,-11964.0,-0.028599999999922437
507950,-11968.0,-0.02839999999992244
508000,-11970.0,-0.030399999999922427
508050,-11956.0,-0.030799999999922424
508100,-11954.0,-0.030199999999922428
508150,-11956.0,-0.032199999999922416
508200,-11966.0,-0.03299999999992241
508250,-11952.0,-0.032199999999922416
508300,-11942.0,-0.03119999999992242
508350,-11930.0,-0.029199999999922434
508400,-11924.0,-0.028799999999922436
508450,-11912.0,-0.030799999999922424
508500,-11906.0,-0.032199999999922416
508550,-11904.0,-0.030799999999922424
508600,-11886.0,-0.03199999999992242
508650,-11880.0,-0.03279999999992241
508700,-11870.0,-0.03359999999992241
508750,-11864.0,-0.0345999999999224
508800,-11874.0,-0.035399999999922396
508850,-11892.0,-0.038799999999922376
508900,-11890.0,-0.038799999999922376
508950,-11884.0,-0.03779999999992238
509000,-11894.0,-0.03799999999992238
509050,-11890.0,-0.03699999999992239
509100,-11900.0,-0.03819999999992238
509150,-11900.0,-0.03779999999992238
509200,-11882.0,-0.03599999999992239
509250,-11886.0,-0.0351999999999224
509300,-11896.0,-0.035399999999922396
509350,-11882.0,-0.03679999999992239
509400,-11884.0,-0.0349999999999224
509450,-11902.0,-0.03299999999992241
509500,-11916.0,-0.03119999999992242
509550,-11916.0,-0.03119999999992242
509600,-11914.0,-0.03179999999992242
509650,-11912.0,-0.03159999999992242
509700,-11908.0,-0.03179999999992242
509750,-11884.0,-0.030999999999922423
509800,-11912.0,-0.030799999999922424
509850,-11914.0,-0.03139999999992242
509900,-11908.0,-0.030999999999922423
509950,-11906.0,-0.03179999999992242
510000,-11910.0,-0.0343999999999224
510050,-11898.0,-0.03359999999992241
510100,-11884.0,-0.0347999999999224
510150,-11880.0,-0.033999999999922405
510200,-11892.0,-0.03359999999992241
510250,-11896.0,-0.0349999999999224
510300,-11902.0,-0.03599999999992239
510350,-11892.0,-0.0349999999999224
510400,-11906.0,-0.03359999999992241
510450,-11914.0,-0.03359999999992241
510500,-11910.0,-0.033999999999922405
510550,-11892.0,-0.0343999999999224
510600,-11890.0,-0.03299999999992241
510650,-11882.0,-0.03319999999992241
510700,-11888.0,-0.03359999999992241
510750,-11882.0,-0.032399999999922414
510800,-11884.0,-0.032199999999922416
510850,-11884.0,-0.03359999999992241
510900,-11866.0,-0.035399999999922396
510950,-11848.0,-0.033999999999922405
511000,-11834.0,-0.03339999999992241
511050,-11834.0,-0.030999999999922423
511100,-11844.0,-0.03159999999992242
511150,-11850.0,-0.03139999999992242
511200,-11870.0,-0.03139999999992242
511250,-11886.0,-0.029199999999922434
511300,-11894.0,-0.030199999999922428
511350,-11908.0,-0.029199999999922434
511400,-11898.0,-0.02959999999992243
511450,-11914.0,-0.027799999999922442
511500,-11908.0,-0.027599999999922444
511550,-11898.0,-0.026199999999922452
511600,-11892.0,-0.025199999999922458
511650,-11896.0,-0.02479999999992246
511700,-11894.0,-0.025999999999922453
511750,-11892.0,-0.02499999999992246
511800,-11900.0,-0.025799999999922454
511850,-11902.0,-0.02639999999992245
511900,-11890.0,-0.025199999999922458
511950,-11894.0,-0.023799999999922467
512000,-11896.0,-0.02479999999992246
512050,-11884.0,-0.02479999999992246
512100,-11894.0,-0.023999999999922465
512150,-11902.0,-0.024199999999922464
512200,-11910.0,-0.025799999999922454
512250,-11918.0,-0.025799999999922454
512300,-11906.0,-0.026999999999922447
512350,-11898.0,-0.027599999999922444
512400,-11900.0,-0.02979999999992243
512450,-11904.0,-0.028799999999922436
512500,-11908.0,-0.02679999999992245
512550,-11918.0,-0.027199999999922446
512600,-11916.0,-0.02819999999992244
512650,-11920.0,-0.02979999999992243
512700,-11930.0,-0.02959999999992243
512750,-11922.0,-0.028999999999922435
512800,-11926.0,-0.027399999999922445
512850,-11934.0,-0.025799999999922454
512900,-11920.0,-0.02459999999992246
512950,-11918.0,-0.026999999999922447
513000,-11936.0,-0.02659999999992245
513050,-11960.0,-0.027599999999922444
513100,-11980.0,-0.025799999999922454
513150,-11982.0,-0.02639999999992245
513200,-11974.0,-0.025799999999922454
513250,-11982.0,-0.025599999999922456
513300,-11962.0,-0.025599999999922456
513350,-11960.0,-0.02499999999992246
513400,-11966.0,-0.02499999999992246
513450,-11964.0,-0.026199999999922452
513500,-11954.0,-0.025799999999922454
513550,-11938.0,-0.02459999999992246
513600,-11948.0,-0.02459999999992246
513650,-11960.0,-0.023999999999922465
513700,-11976.0,-0.02499999999992246
513750,-11950.0,-0.02339999999992247
513800,-11948.0,-0.02459999999992246
513850,-11954.0,-0.02339999999992247
513900,-11956.0,-0.022599999999922474
513950,-11962.0,-0.022599999999922474
514000,-11948.0,-0.02179999999992248
514050,-11956.0,-0.02299999999992247
514100,-11956.0,-0.02339999999992247
514150,-11940.0,-0.020799999999922485
514200,-11960.0,-0.020799999999922485
514250,-11960.0,-0.020799999999922485
514300,-11946.0,-0.021199999999922482
514350,-11954.0,-0.022199999999922476
514400,-11948.0,-0.022199999999922476
514450,-11950.0,-0.022199999999922476
514500,-11946.0,-0.020999999999922483
514550,-11968.0,-0.02299999999992247
514600,-11954.0,-0.02179999999992248
514650,-11956.0,-0.024399999999922463
514700,-11974.0,-0.024199999999922464
514750,-11978.0,-0.02459999999992246
514800,-11988.0,-0.023799999999922467
514850,-11990.0,-0.023599999999922468
514900,-11984.0,-0.02499999999992246
514950,-11972.0,-0.022399999999922475
515000,-11974.0,-0.021199999999922482
515050,-11970.0,-0.02019999999992249
515100,-11978.0,-0.018599999999922498
515150,-11990.0,-0.017399999999922505
515200,-11998.0,-0.01639999999992251
515250,-12012.0,-0.0179999999999225
515300,-12006.0,-0.015799999999922515
515350,-11996.0,-0.018799999999922497
515400,-12006.0,-0.018599999999922498
515450,-12018.0,-0.017599999999922504
515500,-12032.0,-0.015599999999922514
515550,-12056.0,-0.01379999999992251
515600,-12042.0,-0.014999999999922513
515650,-12044.0,-0.01659999999992251
515700,-12044.0,-0.01659999999992251
515750,-12042.0,-0.019199999999922494
515800,-12032.0,-0.019599999999922492
515850,-12040.0,-0.0179999999999225
515900,-12030.0,-0.0183999999999225
515950,-12024.0,-0.018799999999922497
516000,-12022.0,-0.020399999999922487
516050,-12024.0,-0.021999999999922477
516100,-12020.0,-0.02159999999992248
516150,-12004.0,-0.022799999999922473
516200,-11982.0,-0.02479999999992246
516250,-11988.0,-0.023799999999922467
516300,-11996.0,-0.02299999999992247
516350,-11986.0,-0.02459999999992246
516400,-11982.0,-0.024199999999922464
516450,-12010.0,-0.02459999999992246
516500,-11994.0,-0.025599999999922456
516550,-11992.0,-0.02479999999992246
516600,-11994.0,-0.025999999999922453
516650,-12000.0,-0.026999999999922447
516700,-12020.0,-0.02799999999992244
516750,-12024.0,-0.027399999999922445
516800,-12014.0,-0.029199999999922434
516850,-12002.0,-0.025999999999922453
516900,-11984.0,-0.025599999999922456
516950,-11978.0,-0.025399999999922457
517000,-11976.0,-0.027399999999922445
517050,-11976.0,-0.02959999999992243
517100,-11990.0,-0.02839999999992244
517150,-11998.0,-0.02959999999992243
517200,-12004.0,-0.02959999999992243
517250,-12006.0,-0.030999999999922423
517300,-12002.0,-0.030999999999922423
517350,-12012.0,-0.03199999999992242
517400,-12002.0,-0.03199999999992242
517450,-11996.0,-0.03119999999992242
517500,-11998.0,-0.02999999999992243
517550,-11984.0,-0.030399999999922427
517600,-11974.0,-0.030399999999922427
517650,-11982.0,-0.02999999999992243
517700,-11982.0,-0.02999999999992243
517750,-11968.0,-0.029399999999922433
517800,-11964.0,-0.02979999999992243
517850,-11966.0,-0.030199999999922428
517900,-11980.0,-0.02959999999992243
517950,-11966.0,-0.028799999999922436
518000,-11946.0,-0.03119999999992242
518050,-11942.0,-0.028999999999922435
518100,-11946.0,-0.029199999999922434
518150,-11950.0,-0.02999999999992243
518200,-11954.0,-0.028799999999922436
518250,-11962.0,-0.029199999999922434
518300,-11948.0,-0.027599999999922444
518350,-11942.0,-0.028999999999922435
518400,-11926.0,-0.028799999999922436
518450,-11932.0,-0.030799999999922424
518500,-11932.0,-0.03139999999992242
518550,-11942.0,-0.03319999999992241
518600,-11948.0,-0.03279999999992241
518650,-11960.0,-0.03199999999992242
518700,-11948.0,-0.032399999999922414
518750,-11934.0,-0.030399999999922427
518800,-11946.0,-0.03199999999992242
518850,-11940.0,-0.03139999999992242
518900,-11952.0,-0.030799999999922424
518950,-11954.0,-0.03199999999992242
519000,-11964.0,-0.03319999999992241
519050,-11984.0,-0.03359999999992241
519100,-11984.0,-0.03259999999992241
519150,-11968.0,-0.030999999999922423
519200,-11978.0,-0.03279999999992241
519250,-11972.0,-0.03319999999992241
519300,-11996.0,-0.03199999999992242
519350,-11988.0,-0.03339999999992241
519400,-11988.0,-0.032399999999922414
519450,-11986.0,-0.03159999999992242
519500,-11982.0,-0.030199999999922428
519550,-11992.0,-0.02979999999992243
519600,-11978.0,-0.02979999999992243
519650,-11992.0,-0.028799999999922436
519700,-11984.0,-0.02839999999992244
519750,-11986.0,-0.030599999999922425
519800,-11978.0,-0.032199999999922416
519850,-11968.0,-0.032199999999922416
519900,-11950.0,-0.030799999999922424
519950,-11948.0,-0.02979999999992243
520000,-11950.0,-0.02819999999992244
520050,-11936.0,-0.028999999999922435
520100,-11932.0,-0.029199999999922434
520150,-11932.0,-0.030999999999922423
520200,-11916.0,-0.030399999999922427
520250,-11928.0,-0.03139999999992242
520300,-11928.0,-0.032399999999922414
520350,-11928.0,-0.03139999999992242
520400,-11928.0,-0.02979999999992243
520450,-11906.0,-0.03179999999992242
520500,-11914.0,-0.03299999999992241
520550,-11916.0,-0.03619999999992239
520600,-11908.0,-0.03679999999992239
520650,-11912.0,-0.03679999999992239
520700,-11920.0,-0.03599999999992239
520750,-11904.0,-0.035599999999922395
520800,-11912.0,-0.03319999999992241
520850,-11920.0,-0.03199999999992242
520900,-11926.0,-0.03159999999992242
520950,-11906.0,-0.03299999999992241
521000,-11900.0,-0.03179999999992242
521050,-11886.0,-0.03199999999992242
521100,-11860.0,-0.030999999999922423
521150,-11856.0,-0.03179999999992242
521200,-11876.0,-0.0347999999999224
521250,-11878.0,-0.035799999999922394
521300,-11880.0,-0.035799999999922394
521350,-11862.0,-0.037399999999922384
521400,-11858.0,-0.03659999999992239
521450,-11838.0,-0.03859999999992238
521500,-11830.0,-0.04119999999992236
521550,-11814.0,-0.04119999999992236
521600,-11812.0,-0.042199999999922355
521650,-11808.0,-0.04299999999992235
521700,-11800.0,-0.04319999999992235
521750,-11812.0,-0.04279999999992235
521800,-11812.0,-0.04279999999992235
521850,-11818.0,-0.042399999999922354
521900,-11820.0,-0.042199999999922355
521950,-11826.0,-0.04179999999992236
522000,-11836.0,-0.04139999999992236
522050,-11836.0,-0.03959999999992237
522100,-11834.0,-0.040599999999922365
522150,-11826.0,-0.04159999999992236
522200,-11832.0,-0.04279999999992235
522250,-11840.0,-0.043799999999922345
522300,-11842.0,-0.04299999999992235
522350,-11840.0,-0.041999999999922356
522400,-11830.0,-0.03919999999992237
522450,-11820.0,-0.03859999999992238
522500,-11810.0,-0.03799999999992238
522550,-11812.0,-0.03619999999992239
522600,-11808.0,-0.03639999999992239
522650,-11822.0,-0.035799999999922394
522700,-11810.0,-0.03359999999992241
522750,-11800.0,-0.034199999999922404
522800,-11754.0,-0.03359999999992241
522850,-11742.0,-0.0347999999999224
522900,-11736.0,-0.0347999999999224
