n,E,M
500000,-19658.0,0.9808000000000021
500050,-19654.0,0.9806000000000021
500100,-19658.0,0.9808000000000021
500150,-19656.0,0.9808000000000021
500200,-19658.0,0.9810000000000021
500250,-19658.0,0.9810000000000021
500300,-19656.0,0.9808000000000021
500350,-19656.0,0.9808000000000021
500400,-19654.0,0.9806000000000021
500450,-19660.0,0.9810000000000021
500500,-19652.0,0.9806000000000021
500550,-19648.0,0.9804000000000022
500600,-19636.0,0.9798000000000022
500650,-19644.0,0.9802000000000022
500700,-19640.0,0.9798000000000022
500750,-19642.0,0.9800000000000022
500800,-19646.0,0.9802000000000022
500850,-19646.0,0.9802000000000022
500900,-19646.0,0.9802000000000022
500950,-19646.0,0.9802000000000022
501000,-19650.0,0.9804000000000022
501050,-19652.0,0.9806000000000021
501100,-19650.0,0.9804000000000022
501150,-19650.0,0.9804000000000022
501200,-19650.0,0.9804000000000022
501250,-19650.0,0.9804000000000022
501300,-19650.0,0.9804000000000022
501350,-19650.0,0.9804000000000022
501400,-19646.0,0.9802000000000022
501450,-19654.0,0.9806000000000021
501500,-19650.0,0.9804000000000022
501550,-19656.0,0.9808000000000021
501600,-19656.0,0.9808000000000021
501650,-19652.0,0.9806000000000021
501700,-19648.0,0.9804000000000022
501750,-19644.0,0.9804000000000022
501800,-19648.0,0.9806000000000021
501850,-19644.0,0.9804000000000022
501900,-19644.0,0.9804000000000022
501950,-19636.0,0.9800000000000022
502000,-19640.0,0.9802000000000022
502050,-19642.0,0.9804000000000022
502100,-19642.0,0.9804000000000022
502150,-19642.0,0.9804000000000022
502200,-19642.0,0.9804000000000022
502250,-19642.0,0.9804000000000022
502300,-19646.0,0.9806000000000021
502350,-19650.0,0.9808000000000021
502400,-19650.0,0.9808000000000021
502450,-19650.0,0.9808000000000021
502500,-19654.0,0.9810000000000021
502550,-19650.0,0.9808000000000021
502600,-19650.0,0.9808000000000021
502650,-19650.0,0.9808000000000021
502700,-19654.0,0.9810000000000021
502750,-19658.0,0.9812000000000021
502800,-19658.0,0.9812000000000021
502850,-19654.0,0.9810000000000021
502900,-19654.0,0.9808000000000021
502950,-19652.0,0.9804000000000022
503000,-19650.0,0.9802000000000022
503050,-19652.0,0.9804000000000022
503100,-19652.0,0.9804000000000022
503150,-19654.0,0.9806000000000021
503200,-19650.0,0.9804000000000022
503250,-19650.0,0.9804000000000022
503300,-19650.0,0.9804000000000022
503350,-19646.0,0.9800000000000022
503400,-19644.0,0.9798000000000022
503450,-19640.0,0.9796000000000022
503500,-19648.0,0.9800000000000022
503550,-19652.0,0.9802000000000022
503600,-19656.0,0.9804000000000022
503650,-19656.0,0.9804000000000022
503700,-19658.0,0.9806000000000021
503750,-19658.0,0.9806000000000021
503800,-19658.0,0.9806000000000021
503850,-19658.0,0.9806000000000021
503900,-19658.0,0.9806000000000021
503950,-19658.0,0.9806000000000021
504000,-19658.0,0.9804000000000022
504050,-19658.0,0.9804000000000022
504100,-19660.0,0.9806000000000021
504150,-19660.0,0.9806000000000021
504200,-19662.0,0.9808000000000021
504250,-19662.0,0.9808000000000021
504300,-19658.0,0.9806000000000021
504350,-19656.0,0.9804000000000022
504400,-19658.0,0.9806000000000021
504450,-19658.0,0.9806000000000021
504500,-19664.0,0.9810000000000021
504550,-19664.0,0.9810000000000021
504600,-19664.0,0.9810000000000021
504650,-19664.0,0.9812000000000021
504700,-19672.0,0.981600000000002
504750,-19670.0,0.981400000000002
504800,-19670.0,0.981400000000002
504850,-19670.0,0.981400000000002
504900,-19674.0,0.981600000000002
504950,-19674.0,0.981600000000002
505000,-19674.0,0.981600000000002
505050,-19674.0,0.981600000000002
505100,-19672.0,0.981400000000002
505150,-19670.0,0.981400000000002
505200,-19672.0,0.981400000000002
505250,-19672.0,0.981400000000002
505300,-19674.0,0.981600000000002
505350,-19670.0,0.981400000000002
