n,E,M
500000,-11662.0,-0.0019999999999225004
500050,-11644.0,-0.0017999999999225003
500100,-11654.0,-0.002999999999922501
500150,-11652.0,-0.003199999999922501
500200,-11660.0,-0.0013999999999225001
500250,-11664.0,-0.0001999999999225
500300,-11678.0,-0.0011999999999225
500350,-11672.0,0.0014000000000775003
500400,-11668.0,0.0012000000000775002
500450,-11688.0,0.0016000000000775004
500500,-11700.0,0.0022000000000775006
500550,-11716.0,0.00040000000007750015
500600,-11730.0,0.0008000000000775001
500650,-11724.0,0.0012000000000775002
500700,-11724.0,0.0020000000000775005
500750,-11720.0,0.0008000000000775001
500800,-11728.0,0.0036000000000775013
500850,-11738.0,0.002800000000077501
500900,-11748.0,0.0022000000000775006
500950,-11734.0,0.0012000000000775002
501000,-11742.0,0.002600000000077501
501050,-11756.0,7.750012654197946e-14
501100,-11760.0,0.0008000000000775001
501150,-11748.0,0.002800000000077501
501200,-11764.0,0.0038000000000775014
501250,-11764.0,0.0020000000000775005
501300,-11774.0,0.002800000000077501
501350,-11790.0,0.0012000000000775002
501400,-11790.0,0.0022000000000775006
501450,-11778.0,0.002800000000077501
501500,-11778.0,0.003200000000077501
501550,-11778.0,0.002800000000077501
501600,-11788.0,0.0012000000000775002
501650,-11776.0,0.0014000000000775003
501700,-11772.0,0.0018000000000775005
501750,-11776.0,0.0022000000000775006
501800,-11760.0,0.0010000000000775
501850,-11744.0,0.0024000000000775007
501900,-11738.0,0.0012000000000775002
501950,-11734.0,0.0008000000000775001
502000,-11728.0,0.0006000000000775001
502050,-11748.0,0.0016000000000775004
502100,-11754.0,0.003400000000077501
502150,-11774.0,0.0022000000000775006
502200,-11780.0,0.002600000000077501
502250,-11754.0,0.0022000000000775006
502300,-11744.0,0.0012000000000775002
502350,-11744.0,0.0020000000000775005
502400,-11766.0,0.0016000000000775004
502450,-11738.0,0.0016000000000775004
502500,-11732.0,0.0020000000000775005
502550,-11720.0,0.0020000000000775005
502600,-11714.0,0.00040000000007750015
502650,-11722.0,-0.0007999999999224999
502700,-11736.0,-0.0011999999999225
502750,-11734.0,-0.0003999999999225
502800,-11746.0,-0.003199999999922501
502850,-11748.0,-0.0023999999999225006
502900,-11756.0,-0.0015999999999225002
502950,-11756.0,-0.0037999999999225012
503000,-11756.0,-0.002999999999922501
503050,-11762.0,-0.004199999999922501
503100,-11778.0,-0.004199999999922501
503150,-11764.0,-0.0019999999999225004
503200,-11750.0,-0.003599999999922501
