n,E,M
500000,-11124.0,-0.007599999999922495
500050,-11136.0,-0.008399999999922496
500100,-11130.0,-0.007999999999922494
500150,-11136.0,-0.007799999999922495
500200,-11112.0,-0.008999999999922497
500250,-11108.0,-0.010799999999922502
500300,-11094.0,-0.0103999999999225
500350,-11118.0,-0.007999999999922494
500400,-11120.0,-0.005999999999922498
500450,-11120.0,-0.0061999999999224975
500500,-11118.0,-0.0067999999999224965
500550,-11102.0,-0.0073999999999224955
500600,-11100.0,-0.0049999999999225
500650,-11080.0,-0.005999999999922498
500700,-11086.0,-0.006399999999922497
500750,-11090.0,-0.005599999999922499
500800,-11094.0,-0.0073999999999224955
500850,-11094.0,-0.005399999999922499
500900,-11110.0,-0.005799999999922498
500950,-11088.0,-0.006999999999922496
501000,-11074.0,-0.006999999999922496
501050,-11072.0,-0.008199999999922495
501100,-11064.0,-0.008999999999922497
501150,-11060.0,-0.009599999999922499
501200,-11060.0,-0.011199999999922503
501250,-11054.0,-0.010799999999922502
501300,-11042.0,-0.011599999999922504
501350,-11032.0,-0.011399999999922503
501400,-11010.0,-0.011799999999922504
501450,-11000.0,-0.011999999999922505
501500,-11006.0,-0.011199999999922503
501550,-10998.0,-0.0101999999999225
501600,-11006.0,-0.010599999999922501
501650,-11020.0,-0.0099999999999225
501700,-11012.0,-0.009199999999922498
501750,-10988.0,-0.008999999999922497
501800,-10972.0,-0.007199999999922496
501850,-10976.0,-0.006999999999922496
501900,-10990.0,-0.007199999999922496
501950,-10994.0,-0.008399999999922496
502000,-10996.0,-0.008199999999922495
502050,-11004.0,-0.008399999999922496
502100,-10978.0,-0.008599999999922496
502150,-11010.0,-0.008599999999922496
502200,-11012.0,-0.007599999999922495
502250,-11008.0,-0.007599999999922495
502300,-10994.0,-0.006399999999922497
502350,-10966.0,-0.0067999999999224965
502400,-10968.0,-0.005799999999922498
502450,-10974.0,-0.004199999999922501
502500,-10974.0,-0.0025999999999225007
502550,-10968.0,-0.003599999999922501
502600,-10950.0,-0.0027999999999225008
502650,-10964.0,0.0006000000000775
502700,-10976.0,-0.0007999999999225
502750,-10980.0,-0.0003999999999225
502800,-10992.0,0.00020000000007750014
502850,-10988.0,-0.0017999999999225003
502900,-10988.0,-0.003599999999922501
502950,-10986.0,-0.0047999999999225
503000,-10982.0,-0.0047999999999225
503050,-10968.0,-0.006399999999922497
503100,-10974.0,-0.005999999999922498
503150,-10988.0,-0.0045999999999225
503200,-10988.0,-0.003999999999922501
503250,-10998.0,-0.003199999999922501
503300,-11006.0,-0.003199999999922501
503350,-11014.0,-0.0015999999999225002
503400,-11008.0,-0.0021999999999225005
503450,-11006.0,-0.0021999999999225005
503500,-11002.0,-0.0007999999999225
503550,-11024.0,0.0018000000000775005
503600,-11030.0,0.0048000000000775
503650,-11022.0,0.005200000000077499
503700,-11014.0,0.0048000000000775
503750,-11030.0,0.0050000000000775
503800,-11036.0,0.006600000000077497
503850,-11054.0,0.007600000000077496
503900,-11026.0,0.0068000000000774975
503950,-11036.0,0.007000000000077497
504000,-11064.0,0.0062000000000774986
504050,-11068.0,0.004200000000077502
504100,-11054.0,0.004600000000077501
504150,-11054.0,0.0028000000000775018
504200,-11064.0,0.003200000000077502
504250,-11050.0,0.004000000000077502
504300,-11060.0,0.004400000000077502
504350,-11034.0,0.0062000000000774986
504400,-11032.0,0.0054000000000775
504450,-11042.0,0.003200000000077502
504500,-11056.0,0.003600000000077502
504550,-11068.0,0.003600000000077502
504600,-11054.0,0.004800000000077501
504650,-11066.0,0.006000000000077499
504700,-11088.0,0.0054000000000775
504750,-11090.0,0.005000000000077501
504800,-11074.0,0.007600000000077496
504850,-11088.0,0.004000000000077502
504900,-11082.0,0.003400000000077502
504950,-11098.0,0.004800000000077501
505000,-11090.0,0.003600000000077502
505050,-11082.0,0.0022000000000775015
505100,-11074.0,0.0016000000000775012
505150,-11072.0,0.001200000000077501
505200,-11078.0,-0.000599999999922499
505250,-11048.0,7.75008854835002e-14
505300,-11042.0,-0.0007999999999224991
505350,-11044.0,-0.00019999999992249912
505400,-11024.0,0.0006000000000775009
505450,-11032.0,0.001200000000077501
505500,-11028.0,-0.0017999999999224994
505550,-11036.0,-0.0031999999999225
505600,-11040.0,-0.005199999999922498
505650,-11032.0,-0.0041999999999225
505700,-11042.0,-0.0043999999999225
505750,-11034.0,-0.0037999999999225004
505800,-11034.0,-0.005399999999922498
505850,-11026.0,-0.005199999999922498
505900,-11022.0,-0.0029999999999225
505950,-11034.0,-0.0019999999999224995
506000,-11044.0,-0.0021999999999224996
506050,-11044.0,-0.000999999999922499
506100,-11038.0,-0.0011999999999224992
506150,-11028.0,-0.0025999999999225
506200,-11032.0,-0.000999999999922499
506250,-11026.0,-0.0017999999999224994
506300,-11038.0,-0.0027999999999225
506350,-11046.0,-0.0039999999999225004
506400,-11058.0,-0.005199999999922498
506450,-11060.0,-0.0033999999999225
506500,-11068.0,-0.0027999999999225
506550,-11064.0,-0.0025999999999225
506600,-11070.0,-0.0023999999999224997
506650,-11076.0,-0.0011999999999224992
506700,-11092.0,-0.0021999999999224996
506750,-11086.0,-0.0025999999999225
506800,-11076.0,-0.0023999999999224997
506850,-11088.0,-0.0017999999999224994
506900,-11102.0,-0.0029999999999225
506950,-11106.0,-0.0043999999999225
507000,-11102.0,-0.0023999999999224997
507050,-11108.0,-0.0029999999999225
507100,-11094.0,-0.0025999999999225
507150,-11116.0,-0.00039999999992249913
507200,-11132.0,0.0008000000000775009
507250,-11132.0,0.0018000000000775013
507300,-11146.0,0.001200000000077501
507350,-11146.0,-0.00039999999992249913
507400,-11158.0,-0.0005999999999224991
507450,-11144.0,-0.0013999999999224993
507500,-11130.0,-0.0007999999999224991
507550,-11118.0,-0.000999999999922499
507600,-11124.0,-0.0007999999999224991
507650,-11124.0,0.000800000000077501
507700,-11124.0,0.0014000000000775011
507750,-11118.0,0.000600000000077501
507800,-11126.0,0.000600000000077501
507850,-11092.0,-0.00019999999992249902
507900,-11120.0,0.001000000000077501
507950,-11146.0,-0.000599999999922499
508000,-11144.0,-0.0011999999999224992
508050,-11132.0,7.75008854835002e-14
508100,-11132.0,0.0016000000000775012
508150,-11156.0,0.000600000000077501
508200,-11132.0,0.001200000000077501
508250,-11148.0,0.000600000000077501
508300,-11144.0,0.0024000000000775016
508350,-11128.0,0.0022000000000775015
508400,-11132.0,0.001000000000077501
508450,-11136.0,0.000800000000077501
508500,-11126.0,0.0014000000000775011
508550,-11116.0,0.0018000000000775013
508600,-11122.0,0.0016000000000775012
508650,-11126.0,0.000400000000077501
508700,-11122.0,-0.000999999999922499
508750,-11112.0,-0.0015999999999224994
508800,-11112.0,-0.0013999999999224993
508850,-11112.0,-0.00019999999992249912
508900,-11092.0,0.001000000000077501
508950,-11088.0,0.0024000000000775016
509000,-11050.0,0.0016000000000775012
509050,-11036.0,0.000200000000077501
509100,-11024.0,0.000200000000077501
509150,-11008.0,0.001000000000077501
509200,-11010.0,0.0024000000000775016
509250,-11020.0,0.0014000000000775011
509300,-11020.0,0.000600000000077501
509350,-11022.0,0.000400000000077501
509400,-11018.0,-0.000399999999922499
509450,-11018.0,0.0008000000000775009
509500,-11034.0,0.0014000000000775011
509550,-11034.0,0.004000000000077502
509600,-11054.0,0.004400000000077502
509650,-11060.0,0.0038000000000775022
509700,-11052.0,0.0054000000000775
509750,-11048.0,0.003600000000077502
509800,-11052.0,0.0028000000000775018
509850,-11062.0,0.0024000000000775016
509900,-11068.0,0.0022000000000775015
509950,-11050.0,0.004200000000077502
510000,-11056.0,0.005000000000077501
510050,-11072.0,0.003400000000077502
510100,-11074.0,0.000800000000077501
510150,-11078.0,0.001000000000077501
510200,-11070.0,0.000800000000077501
510250,-11066.0,0.001000000000077501
510300,-11066.0,0.001000000000077501
510350,-11056.0,7.750099390371745e-14
510400,-11056.0,-0.000999999999922499
510450,-11050.0,-0.00019999999992249912
510500,-11044.0,-0.0007999999999224991
510550,-11058.0,-0.0005999999999224991
510600,-11050.0,-0.0013999999999224993
510650,-11078.0,0.000200000000077501
510700,-11074.0,-0.000999999999922499
510750,-11058.0,-0.0011999999999224992
510800,-11034.0,-0.0013999999999224993
510850,-11030.0,-0.0011999999999224992
510900,-11018.0,-0.0027999999999225
510950,-11022.0,-0.0039999999999225004
511000,-11020.0,-0.0035999999999225003
511050,-11036.0,-0.0039999999999225004
511100,-11038.0,-0.005599999999922498
511150,-11030.0,-0.005399999999922498
511200,-11016.0,-0.0039999999999225004
511250,-11026.0,-0.0007999999999224991
511300,-11014.0,0.001000000000077501
511350,-11002.0,0.001200000000077501
511400,-11010.0,0.000400000000077501
511450,-11016.0,-0.0021999999999224996
511500,-11032.0,-0.0023999999999224997
511550,-11016.0,-0.004599999999922499
511600,-11008.0,-0.006199999999922497
511650,-10998.0,-0.007199999999922496
511700,-10982.0,-0.010799999999922502
511750,-10974.0,-0.011799999999922504
511800,-10960.0,-0.011799999999922504
511850,-10976.0,-0.013199999999922508
511900,-10968.0,-0.011799999999922504
511950,-10962.0,-0.0101999999999225
512000,-10972.0,-0.0103999999999225
512050,-10998.0,-0.010999999999922502
512100,-11020.0,-0.007999999999922494
512150,-11016.0,-0.005799999999922498
512200,-11032.0,-0.0045999999999225
512250,-11040.0,-0.005999999999922498
512300,-11050.0,-0.005599999999922499
512350,-11030.0,-0.005199999999922499
512400,-11040.0,-0.004199999999922501
512450,-11030.0,-0.0047999999999225
512500,-11026.0,-0.003199999999922501
512550,-11018.0,-0.0017999999999225003
512600,-11004.0,-0.0019999999999225004
512650,-11012.0,-0.0001999999999225
512700,-11008.0,0.0006000000000775
512750,-11002.0,0.0018000000000775005
512800,-10990.0,0.0014000000000775003
512850,-10974.0,0.002800000000077501
512900,-10952.0,0.003200000000077501
512950,-10956.0,0.003400000000077501
513000,-10948.0,0.002600000000077501
513050,-10942.0,0.0024000000000775007
513100,-10924.0,-0.00019999999992249988
513150,-10920.0,0.0014000000000775003
513200,-10916.0,0.0018000000000775005
513250,-10904.0,0.0046000000000775
513300,-10902.0,0.0048000000000775
513350,-10928.0,0.005200000000077499
513400,-10948.0,0.005200000000077499
513450,-10970.0,0.0050000000000775
513500,-10986.0,0.003000000000077501
