n,E,M
500000,-11152.0,0.0096000000000775
500050,-11154.0,0.008600000000077497
500100,-11144.0,0.008800000000077498
500150,-11156.0,0.008000000000077495
500200,-11154.0,0.007200000000077497
500250,-11150.0,0.006400000000077498
500300,-11178.0,0.007800000000077496
500350,-11166.0,0.0100000000000775
500400,-11174.0,0.007000000000077497
500450,-11172.0,0.007000000000077497
500500,-11150.0,0.008400000000077497
500550,-11136.0,0.007800000000077496
500600,-11134.0,0.006000000000077499
500650,-11130.0,0.0054000000000775
500700,-11116.0,0.003200000000077502
500750,-11140.0,0.003000000000077502
500800,-11106.0,0.0038000000000775022
500850,-11100.0,0.003600000000077502
500900,-11094.0,0.004400000000077502
500950,-11090.0,0.004000000000077502
501000,-11098.0,0.004200000000077502
501050,-11086.0,0.0054000000000775
501100,-11082.0,0.003200000000077502
501150,-11060.0,0.003000000000077502
501200,-11074.0,0.003200000000077502
501250,-11078.0,0.003600000000077502
501300,-11066.0,0.0052000000000775
501350,-11078.0,0.005000000000077501
501400,-11050.0,0.006400000000077498
501450,-11052.0,0.007000000000077497
501500,-11058.0,0.007800000000077496
501550,-11054.0,0.007600000000077496
501600,-11038.0,0.006000000000077499
501650,-11026.0,0.009000000000077498
501700,-11034.0,0.010800000000077503
501750,-11010.0,0.011200000000077504
501800,-11008.0,0.011800000000077505
501850,-11020.0,0.010200000000077501
501900,-11010.0,0.008800000000077498
501950,-10986.0,0.008000000000077495
502000,-11014.0,0.006600000000077498
502050,-11012.0,0.007000000000077497
502100,-11016.0,0.008000000000077495
502150,-10994.0,0.008600000000077497
502200,-10980.0,0.007000000000077497
502250,-10966.0,0.006400000000077498
502300,-10958.0,0.011000000000077503
502350,-10970.0,0.012200000000077506
502400,-10970.0,0.015000000000077514
502450,-10968.0,0.0182000000000775
502500,-10984.0,0.014800000000077513
502550,-10994.0,0.017600000000077505
502600,-10994.0,0.017600000000077505
502650,-10994.0,0.017600000000077505
502700,-10986.0,0.016200000000077514
502750,-11000.0,0.017800000000077504
502800,-10994.0,0.016400000000077512
502850,-10996.0,0.015200000000077514
502900,-11016.0,0.014400000000077512
502950,-11040.0,0.016200000000077514
503000,-11042.0,0.017800000000077504
503050,-11028.0,0.016400000000077512
503100,-11032.0,0.015400000000077515
503150,-11032.0,0.014600000000077513
503200,-11028.0,0.015400000000077515
503250,-11030.0,0.014000000000077511
503300,-11044.0,0.01380000000007751
503350,-11054.0,0.01340000000007751
503400,-11042.0,0.013200000000077509
503450,-11040.0,0.011600000000077505
503500,-11044.0,0.012600000000077508
503550,-11022.0,0.01360000000007751
503600,-11026.0,0.012600000000077508
503650,-11034.0,0.01340000000007751
503700,-11030.0,0.01360000000007751
503750,-11040.0,0.011800000000077505
503800,-11052.0,0.0100000000000775
503850,-11056.0,0.008600000000077497
503900,-11080.0,0.008400000000077497
503950,-11074.0,0.008600000000077497
504000,-11076.0,0.006000000000077499
504050,-11064.0,0.0062000000000774986
504100,-11042.0,0.006600000000077498
504150,-11048.0,0.0052000000000775
504200,-11054.0,0.007600000000077496
504250,-11052.0,0.0068000000000774975
504300,-11046.0,0.007200000000077497
504350,-11056.0,0.0068000000000774975
504400,-11042.0,0.0054000000000775
504450,-11040.0,0.006000000000077499
504500,-11042.0,0.0068000000000774975
504550,-11026.0,0.007600000000077496
504600,-11018.0,0.0074000000000774965
504650,-11022.0,0.0062000000000774986
504700,-11010.0,0.004600000000077501
504750,-11004.0,0.0024000000000775016
504800,-11024.0,0.003000000000077502
504850,-11010.0,0.004000000000077502
504900,-11000.0,0.0026000000000775017
504950,-10996.0,-0.000399999999922499
505000,-11012.0,7.750099390371745e-14
505050,-11014.0,0.000800000000077501
505100,-11020.0,0.001000000000077501
505150,-11022.0,0.003400000000077502
505200,-11026.0,0.006000000000077499
505250,-11024.0,0.007000000000077497
505300,-11000.0,0.007200000000077497
505350,-11004.0,0.006000000000077499
505400,-10990.0,0.006000000000077499
505450,-10970.0,0.0052000000000775
505500,-10954.0,0.003200000000077502
505550,-10932.0,0.003200000000077502
505600,-10934.0,0.003200000000077502
505650,-10926.0,0.0026000000000775017
505700,-10912.0,0.0028000000000775018
505750,-10910.0,0.004200000000077502
505800,-10910.0,0.005800000000077499
505850,-10914.0,0.0054000000000775
505900,-10898.0,0.0054000000000775
505950,-10880.0,0.005000000000077501
506000,-10900.0,0.004000000000077502
506050,-10890.0,0.005800000000077499
506100,-10872.0,0.005000000000077501
506150,-10898.0,0.006000000000077499
506200,-10912.0,0.007800000000077496
506250,-10926.0,0.008400000000077497
506300,-10928.0,0.010600000000077502
506350,-10944.0,0.010200000000077501
506400,-10956.0,0.012000000000077506
506450,-10966.0,0.015400000000077515
506500,-10988.0,0.015400000000077515
506550,-11002.0,0.01360000000007751
506600,-11014.0,0.015800000000077516
506650,-11006.0,0.015000000000077514
506700,-10986.0,0.015800000000077516
506750,-10994.0,0.014800000000077513
506800,-10994.0,0.016400000000077512
506850,-11000.0,0.01660000000007751
506900,-11004.0,0.01680000000007751
506950,-10992.0,0.015400000000077515
507000,-10986.0,0.01680000000007751
507050,-10980.0,0.014800000000077513
507100,-10978.0,0.015000000000077514
507150,-11000.0,0.01680000000007751
507200,-11036.0,0.015000000000077514
507250,-11044.0,0.015000000000077514
507300,-11040.0,0.012600000000077508
507350,-11036.0,0.01380000000007751
507400,-11040.0,0.013000000000077509
507450,-11022.0,0.011200000000077504
507500,-11046.0,0.010800000000077503
507550,-11038.0,0.012400000000077507
507600,-11018.0,0.012600000000077508
507650,-11016.0,0.013000000000077509
507700,-11012.0,0.012200000000077506
507750,-11020.0,0.011400000000077504
507800,-11030.0,0.011000000000077503
507850,-11040.0,0.010600000000077502
507900,-11034.0,0.011400000000077504
507950,-11032.0,0.010400000000077502
508000,-11038.0,0.0096000000000775
508050,-11056.0,0.0100000000000775
508100,-11056.0,0.011400000000077504
508150,-11040.0,0.011600000000077505
508200,-11040.0,0.009200000000077499
508250,-11040.0,0.008200000000077496
508300,-11060.0,0.009000000000077498
508350,-11052.0,0.010200000000077501
508400,-11060.0,0.012000000000077506
508450,-11050.0,0.011400000000077504
508500,-11054.0,0.010800000000077503
508550,-11058.0,0.012200000000077506
508600,-11072.0,0.013200000000077509
508650,-11086.0,0.012800000000077508
508700,-11096.0,0.01380000000007751
508750,-11088.0,0.01360000000007751
508800,-11080.0,0.01340000000007751
508850,-11068.0,0.012400000000077507
508900,-11072.0,0.011600000000077505
508950,-11060.0,0.011200000000077504
509000,-11058.0,0.011800000000077505
509050,-11062.0,0.012800000000077508
509100,-11056.0,0.013200000000077509
509150,-11050.0,0.013200000000077509
509200,-11052.0,0.013200000000077509
509250,-11072.0,0.012600000000077508
509300,-11082.0,0.011000000000077503
509350,-11074.0,0.0098000000000775
509400,-11072.0,0.011400000000077504
509450,-11074.0,0.011400000000077504
509500,-11090.0,0.010400000000077502
509550,-11102.0,0.0096000000000775
509600,-11102.0,0.007800000000077496
509650,-11120.0,0.007800000000077496
509700,-11110.0,0.0100000000000775
509750,-11110.0,0.008600000000077497
509800,-11120.0,0.0074000000000774965
509850,-11114.0,0.006600000000077498
509900,-11108.0,0.008000000000077495
509950,-11114.0,0.0074000000000774965
510000,-11098.0,0.007200000000077497
510050,-11098.0,0.004600000000077501
510100,-11102.0,0.006000000000077499
510150,-11098.0,0.0056000000000775
510200,-11106.0,0.008000000000077495
510250,-11080.0,0.008400000000077497
510300,-11084.0,0.008800000000077498
510350,-11082.0,0.007800000000077496
510400,-11082.0,0.010400000000077502
510450,-11094.0,0.007800000000077496
510500,-11100.0,0.006000000000077499
510550,-11102.0,0.006000000000077499
510600,-11100.0,0.006000000000077499
510650,-11086.0,0.0074000000000774965
510700,-11076.0,0.0054000000000775
510750,-11076.0,0.004600000000077501
510800,-11080.0,0.0028000000000775018
510850,-11108.0,0.003600000000077502
510900,-11094.0,0.004400000000077502
510950,-11090.0,0.0038000000000775022
511000,-11088.0,0.0038000000000775022
511050,-11100.0,0.004400000000077502
511100,-11104.0,0.003600000000077502
511150,-11112.0,0.003400000000077502
511200,-11094.0,0.003600000000077502
511250,-11090.0,0.005800000000077499
511300,-11108.0,0.006000000000077499
511350,-11106.0,0.009000000000077498
511400,-11086.0,0.008200000000077496
511450,-11086.0,0.008400000000077497
511500,-11082.0,0.006400000000077498
511550,-11072.0,0.0056000000000775
511600,-11064.0,0.004800000000077501
511650,-11054.0,0.0056000000000775
511700,-11052.0,0.006400000000077498
511750,-11054.0,0.005800000000077499
511800,-11046.0,0.005800000000077499
511850,-11056.0,0.004400000000077502
511900,-11062.0,0.0062000000000774986
511950,-11058.0,0.004800000000077501
512000,-11062.0,0.004400000000077502
512050,-11082.0,0.005000000000077501
512100,-11078.0,0.004800000000077501
512150,-11078.0,0.0054000000000775
512200,-11080.0,0.003000000000077502
512250,-11104.0,0.0026000000000775017
512300,-11100.0,0.0026000000000775017
512350,-11094.0,-0.00019999999992249902
512400,-11064.0,0.0022000000000775015
512450,-11062.0,0.0016000000000775012
512500,-11052.0,0.001200000000077501
512550,-11044.0,0.003000000000077502
512600,-11020.0,0.0022000000000775015
512650,-11038.0,0.003400000000077502
512700,-11052.0,0.003000000000077502
512750,-11054.0,0.0024000000000775016
512800,-11072.0,0.0018000000000775013
512850,-11068.0,0.003200000000077502
512900,-11058.0,0.004200000000077502
512950,-11064.0,0.004000000000077502
513000,-11060.0,0.006400000000077498
513050,-11048.0,0.008800000000077498
