n,E,M
500000,-11088.0,0.015000000000077514
500050,-11102.0,0.014600000000077513
500100,-11114.0,0.014600000000077513
500150,-11116.0,0.015800000000077516
500200,-11112.0,0.015600000000077515
500250,-11100.0,0.01680000000007751
500300,-11104.0,0.015600000000077515
500350,-11114.0,0.017400000000077506
500400,-11118.0,0.018800000000077498
500450,-11126.0,0.01660000000007751
500500,-11112.0,0.015400000000077515
500550,-11082.0,0.012400000000077507
500600,-11072.0,0.012600000000077508
500650,-11068.0,0.012600000000077508
500700,-11060.0,0.012600000000077508
500750,-11054.0,0.012600000000077508
500800,-11044.0,0.0098000000000775
500850,-11038.0,0.0096000000000775
500900,-11034.0,0.0094000000000775
500950,-11066.0,0.009200000000077499
501000,-11062.0,0.0098000000000775
501050,-11070.0,0.011600000000077505
501100,-11056.0,0.010600000000077502
501150,-11044.0,0.010400000000077502
501200,-11020.0,0.010600000000077502
501250,-11024.0,0.011200000000077504
501300,-11038.0,0.011800000000077505
501350,-11022.0,0.011200000000077504
501400,-11010.0,0.012400000000077507
501450,-11030.0,0.011400000000077504
501500,-11032.0,0.011800000000077505
501550,-11034.0,0.012400000000077507
501600,-11020.0,0.011200000000077504
501650,-11008.0,0.0098000000000775
501700,-11006.0,0.011000000000077503
501750,-11008.0,0.010800000000077503
501800,-11004.0,0.011800000000077505
501850,-11006.0,0.011200000000077504
501900,-11024.0,0.012200000000077506
501950,-11020.0,0.011400000000077504
502000,-11010.0,0.012800000000077508
502050,-11020.0,0.011400000000077504
502100,-11038.0,0.012400000000077507
502150,-11048.0,0.011000000000077503
502200,-11048.0,0.0098000000000775
502250,-11050.0,0.011400000000077504
502300,-11048.0,0.011200000000077504
502350,-11024.0,0.011000000000077503
502400,-11012.0,0.012800000000077508
502450,-11008.0,0.013000000000077509
502500,-10996.0,0.01340000000007751
502550,-10986.0,0.012000000000077506
502600,-10988.0,0.011200000000077504
502650,-11012.0,0.012200000000077506
502700,-11042.0,0.01380000000007751
502750,-11054.0,0.012800000000077508
502800,-11044.0,0.011800000000077505
502850,-11058.0,0.012400000000077507
502900,-11058.0,0.012400000000077507
502950,-11050.0,0.011000000000077503
503000,-11060.0,0.012400000000077507
503050,-11058.0,0.014000000000077511
503100,-11058.0,0.011600000000077505
503150,-11062.0,0.014000000000077511
503200,-11068.0,0.012600000000077508
503250,-11048.0,0.012200000000077506
503300,-11052.0,0.011200000000077504
503350,-11050.0,0.010200000000077501
503400,-11042.0,0.011800000000077505
503450,-11032.0,0.012400000000077507
503500,-11026.0,0.0100000000000775
503550,-11010.0,0.008600000000077497
503600,-11004.0,0.006600000000077498
503650,-11034.0,0.006600000000077498
503700,-11036.0,0.009000000000077498
503750,-11054.0,0.009000000000077498
503800,-11052.0,0.009000000000077498
503850,-11066.0,0.009000000000077498
503900,-11078.0,0.0094000000000775
503950,-11088.0,0.009200000000077499
504000,-11078.0,0.0098000000000775
504050,-11088.0,0.009000000000077498
504100,-11092.0,0.011400000000077504
504150,-11090.0,0.0094000000000775
504200,-11090.0,0.0098000000000775
504250,-11066.0,0.0094000000000775
504300,-11080.0,0.008000000000077495
504350,-11090.0,0.0094000000000775
504400,-11088.0,0.0098000000000775
504450,-11096.0,0.012000000000077506
504500,-11124.0,0.010200000000077501
504550,-11120.0,0.012400000000077507
504600,-11106.0,0.010200000000077501
504650,-11110.0,0.008800000000077498
504700,-11126.0,0.007200000000077497
504750,-11114.0,0.007800000000077496
504800,-11104.0,0.0098000000000775
504850,-11114.0,0.010400000000077502
504900,-11112.0,0.011600000000077505
504950,-11118.0,0.012600000000077508
505000,-11124.0,0.010800000000077503
505050,-11140.0,0.010600000000077502
505100,-11138.0,0.010400000000077502
505150,-11136.0,0.010400000000077502
505200,-11132.0,0.011000000000077503
505250,-11124.0,0.011600000000077505
505300,-11128.0,0.011800000000077505
505350,-11102.0,0.011400000000077504
505400,-11088.0,0.010800000000077503
505450,-11072.0,0.008400000000077497
505500,-11058.0,0.0094000000000775
505550,-11042.0,0.008200000000077496
505600,-11028.0,0.006600000000077498
505650,-11042.0,0.005000000000077501
505700,-11042.0,0.003600000000077502
505750,-11062.0,0.004000000000077502
505800,-11082.0,0.0016000000000775012
505850,-11076.0,0.000600000000077501
505900,-11082.0,0.001000000000077501
505950,-11064.0,0.004200000000077502
506000,-11058.0,0.0038000000000775022
506050,-11042.0,0.004400000000077502
