n,E,M
500000,-11682.0,-0.015999999999922514
500050,-11662.0,-0.016199999999922512
500100,-11664.0,-0.015999999999922514
500150,-11654.0,-0.015799999999922515
500200,-11648.0,-0.0181999999999225
500250,-11644.0,-0.018799999999922497
500300,-11634.0,-0.017399999999922505
500350,-11624.0,-0.016199999999922512
500400,-11640.0,-0.015599999999922514
500450,-11646.0,-0.015599999999922514
500500,-11646.0,-0.014599999999922512
500550,-11660.0,-0.014799999999922512
500600,-11670.0,-0.015799999999922515
500650,-11676.0,-0.014799999999922512
500700,-11656.0,-0.014399999999922511
500750,-11664.0,-0.014399999999922511
500800,-11668.0,-0.013399999999922509
500850,-11656.0,-0.014399999999922511
500900,-11670.0,-0.015399999999922514
500950,-11644.0,-0.017199999999922506
501000,-11648.0,-0.0179999999999225
501050,-11646.0,-0.016199999999922512
501100,-11654.0,-0.0183999999999225
501150,-11654.0,-0.01979999999992249
501200,-11642.0,-0.019199999999922494
501250,-11644.0,-0.020799999999922485
501300,-11658.0,-0.01999999999992249
501350,-11662.0,-0.0181999999999225
501400,-11662.0,-0.01659999999992251
501450,-11674.0,-0.015199999999922513
501500,-11648.0,-0.011799999999922504
501550,-11638.0,-0.011799999999922504
501600,-11630.0,-0.009599999999922499
501650,-11610.0,-0.009399999999922498
501700,-11628.0,-0.0101999999999225
501750,-11622.0,-0.0101999999999225
501800,-11626.0,-0.009599999999922499
501850,-11612.0,-0.0101999999999225
501900,-11608.0,-0.011999999999922505
501950,-11614.0,-0.010599999999922501
502000,-11610.0,-0.012999999999922508
502050,-11612.0,-0.011799999999922504
502100,-11616.0,-0.012399999999922506
502150,-11632.0,-0.012799999999922507
502200,-11634.0,-0.012599999999922507
502250,-11638.0,-0.011599999999922504
502300,-11642.0,-0.0097999999999225
502350,-11640.0,-0.0099999999999225
502400,-11644.0,-0.010599999999922501
502450,-11636.0,-0.011399999999922503
502500,-11656.0,-0.010999999999922502
502550,-11648.0,-0.0101999999999225
502600,-11650.0,-0.010799999999922502
502650,-11660.0,-0.008199999999922495
502700,-11654.0,-0.007799999999922495
502750,-11670.0,-0.005199999999922499
502800,-11702.0,-0.003599999999922501
502850,-11700.0,-0.0061999999999224975
502900,-11720.0,-0.0049999999999225
502950,-11730.0,-0.006599999999922497
503000,-11742.0,-0.004199999999922501
503050,-11744.0,-0.0019999999999225004
503100,-11758.0,-0.0015999999999225002
503150,-11744.0,-0.0015999999999225002
503200,-11710.0,-0.0021999999999225005
503250,-11702.0,-0.0025999999999225007
503300,-11690.0,-0.003599999999922501
503350,-11678.0,-0.003399999999922501
503400,-11662.0,-0.005199999999922499
503450,-11662.0,-0.005399999999922499
503500,-11668.0,-0.005399999999922499
503550,-11666.0,-0.005399999999922499
503600,-11666.0,-0.005999999999922498
503650,-11670.0,-0.005199999999922499
503700,-11644.0,-0.0045999999999225
503750,-11628.0,-0.003599999999922501
503800,-11618.0,-0.0025999999999225007
503850,-11622.0,-0.003199999999922501
503900,-11606.0,-0.0015999999999225002
503950,-11606.0,-0.0027999999999225008
504000,-11596.0,-0.0021999999999225005
504050,-11624.0,-0.0021999999999225005
504100,-11626.0,-0.003199999999922501
504150,-11608.0,-0.0025999999999225007
504200,-11586.0,-0.0025999999999225007
504250,-11588.0,-0.0023999999999225006
504300,-11588.0,-0.003999999999922501
504350,-11590.0,-0.004199999999922501
504400,-11586.0,-0.005199999999922499
504450,-11574.0,-0.002999999999922501
504500,-11594.0,-0.0019999999999225004
504550,-11596.0,-0.004199999999922501
504600,-11590.0,-0.0037999999999225012
504650,-11604.0,-0.003399999999922501
504700,-11584.0,-0.004399999999922501
504750,-11592.0,-0.0037999999999225012
504800,-11572.0,-0.0025999999999225007
504850,-11578.0,-0.0023999999999225006
504900,-11566.0,-0.0025999999999225007
504950,-11594.0,-0.0011999999999225
505000,-11578.0,-0.0011999999999225
505050,-11570.0,7.750012654197946e-14
505100,-11566.0,0.0020000000000775005
505150,-11554.0,0.0040000000000775015
505200,-11570.0,0.003200000000077501
505250,-11576.0,0.0024000000000775007
505300,-11584.0,0.002600000000077501
505350,-11570.0,0.0022000000000775006
505400,-11584.0,-0.0005999999999225
505450,-11592.0,-0.0007999999999225
505500,-11590.0,-0.0007999999999225
505550,-11596.0,-0.0007999999999225
505600,-11602.0,-0.0023999999999225006
505650,-11604.0,-0.003999999999922501
505700,-11616.0,-0.0027999999999225008
505750,-11614.0,-0.003999999999922501
505800,-11600.0,-0.0037999999999225012
505850,-11586.0,-0.0049999999999225
505900,-11596.0,-0.0061999999999224975
505950,-11602.0,-0.0025999999999225007
506000,-11604.0,-0.0019999999999225004
506050,-11594.0,-0.0011999999999225
506100,-11616.0,-0.0017999999999225003
506150,-11612.0,-0.0025999999999225007
506200,-11600.0,-0.002999999999922501
506250,-11594.0,-0.002999999999922501
506300,-11586.0,-0.003999999999922501
506350,-11584.0,-0.003999999999922501
506400,-11588.0,-0.003399999999922501
506450,-11572.0,-0.003399999999922501
506500,-11578.0,-0.005799999999922498
506550,-11556.0,-0.005399999999922499
506600,-11538.0,-0.005999999999922498
506650,-11544.0,-0.005999999999922498
506700,-11536.0,-0.006399999999922497
506750,-11524.0,-0.006999999999922496
506800,-11518.0,-0.007199999999922496
506850,-11520.0,-0.0025999999999225007
506900,-11520.0,-0.002999999999922501
506950,-11514.0,-0.0015999999999225002
507000,-11512.0,-0.0021999999999225005
507050,-11508.0,-0.0019999999999225004
507100,-11482.0,-0.0019999999999225004
507150,-11484.0,-0.005199999999922499
507200,-11500.0,-0.0037999999999225012
507250,-11508.0,-0.0049999999999225
507300,-11510.0,-0.005599999999922499
507350,-11502.0,-0.005799999999922498
507400,-11502.0,-0.004399999999922501
507450,-11498.0,-0.0047999999999225
507500,-11500.0,-0.006399999999922497
507550,-11514.0,-0.003599999999922501
507600,-11518.0,-0.0021999999999225005
507650,-11526.0,-0.002999999999922501
507700,-11516.0,-0.003199999999922501
507750,-11510.0,-0.0015999999999225002
507800,-11504.0,-0.0015999999999225002
507850,-11494.0,-0.0017999999999225003
507900,-11500.0,-0.0019999999999225004
507950,-11506.0,-0.0019999999999225004
508000,-11518.0,-0.0015999999999225002
508050,-11510.0,-0.0003999999999225
508100,-11524.0,-0.0001999999999225
508150,-11498.0,-0.0005999999999225
508200,-11510.0,0.0010000000000775
508250,-11516.0,0.0038000000000775014
508300,-11512.0,0.002800000000077501
508350,-11514.0,0.0038000000000775014
508400,-11508.0,0.0040000000000775015
508450,-11510.0,0.0046000000000775
508500,-11488.0,0.006800000000077497
508550,-11500.0,0.007000000000077496
508600,-11500.0,0.006600000000077497
508650,-11476.0,0.006000000000077498
508700,-11480.0,0.007000000000077496
508750,-11476.0,0.006200000000077498
508800,-11464.0,0.006600000000077497
508850,-11462.0,0.006400000000077497
508900,-11480.0,0.005400000000077499
508950,-11476.0,0.005800000000077498
509000,-11488.0,0.005800000000077498
509050,-11486.0,0.0050000000000775
509100,-11492.0,0.002800000000077501
509150,-11496.0,0.002600000000077501
509200,-11500.0,0.0022000000000775006
509250,-11490.0,0.0046000000000775
509300,-11502.0,0.005800000000077498
509350,-11482.0,0.005200000000077499
509400,-11490.0,0.005600000000077499
509450,-11488.0,0.0050000000000775
509500,-11486.0,0.005400000000077499
509550,-11468.0,0.006200000000077498
509600,-11462.0,0.006000000000077498
509650,-11478.0,0.006000000000077498
509700,-11486.0,0.006400000000077497
509750,-11480.0,0.007000000000077496
509800,-11478.0,0.006000000000077498
509850,-11456.0,0.006200000000077498
509900,-11480.0,0.008600000000077497
509950,-11490.0,0.008600000000077497
510000,-11506.0,0.008200000000077496
510050,-11514.0,0.008600000000077497
510100,-11528.0,0.009200000000077499
510150,-11528.0,0.008400000000077497
510200,-11518.0,0.007200000000077497
510250,-11528.0,0.009200000000077499
510300,-11514.0,0.008800000000077498
510350,-11504.0,0.010200000000077501
510400,-11508.0,0.010200000000077501
510450,-11514.0,0.011000000000077503
510500,-11506.0,0.012000000000077506
510550,-11514.0,0.012800000000077508
510600,-11504.0,0.013000000000077509
510650,-11496.0,0.013000000000077509
510700,-11494.0,0.012600000000077508
