n,E,M
500000,-11546.0,0.00040000000007750004
500050,-11546.0,-0.0001999999999225
500100,-11546.0,0.00020000000007750014
500150,-11554.0,-0.00019999999992249988
500200,-11580.0,-0.0021999999999225005
500250,-11576.0,-0.0037999999999225012
500300,-11594.0,-0.0001999999999225
500350,-11600.0,-0.0007999999999225
500400,-11600.0,-0.0025999999999225007
500450,-11614.0,-0.003999999999922501
500500,-11612.0,-0.003599999999922501
500550,-11628.0,-0.005199999999922499
500600,-11620.0,-0.003399999999922501
500650,-11624.0,-0.003399999999922501
500700,-11644.0,-0.004199999999922501
500750,-11636.0,-0.003199999999922501
500800,-11632.0,-0.0019999999999225004
500850,-11616.0,-0.0005999999999225
500900,-11614.0,-0.0023999999999225006
500950,-11622.0,-0.0025999999999225007
501000,-11614.0,-0.0023999999999225006
501050,-11606.0,-0.0017999999999225003
501100,-11600.0,-0.0021999999999225005
501150,-11590.0,-0.0025999999999225007
501200,-11594.0,-0.0015999999999225002
501250,-11592.0,-0.0021999999999225005
501300,-11594.0,-0.0015999999999225002
501350,-11604.0,-0.0015999999999225002
501400,-11606.0,-0.002999999999922501
501450,-11604.0,-0.0025999999999225007
501500,-11598.0,-0.0013999999999225001
501550,-11600.0,-0.0017999999999225003
501600,-11602.0,-0.0009999999999225
501650,-11600.0,-0.0019999999999225004
501700,-11604.0,-0.003399999999922501
501750,-11604.0,-0.005399999999922499
501800,-11618.0,-0.005599999999922499
501850,-11626.0,-0.0037999999999225012
501900,-11636.0,-0.003399999999922501
501950,-11622.0,-0.005999999999922498
502000,-11630.0,-0.0067999999999224965
502050,-11624.0,-0.006999999999922496
502100,-11632.0,-0.006599999999922497
502150,-11646.0,-0.005199999999922499
502200,-11658.0,-0.0013999999999225001
502250,-11648.0,-0.0005999999999225
502300,-11652.0,-0.0011999999999225
502350,-11658.0,0.0016000000000775004
502400,-11646.0,0.0020000000000775005
502450,-11652.0,0.003200000000077501
502500,-11636.0,0.0018000000000775005
502550,-11642.0,0.003200000000077501
502600,-11624.0,0.002800000000077501
502650,-11614.0,0.003400000000077501
502700,-11606.0,0.0040000000000775015
502750,-11620.0,0.006000000000077498
502800,-11630.0,0.007200000000077496
502850,-11622.0,0.008000000000077495
502900,-11626.0,0.006400000000077498
502950,-11624.0,0.005800000000077499
503000,-11624.0,0.004400000000077502
503050,-11608.0,0.0024000000000775016
503100,-11602.0,0.0024000000000775016
503150,-11594.0,0.001000000000077501
503200,-11592.0,0.003000000000077502
503250,-11586.0,0.0024000000000775016
503300,-11588.0,0.001200000000077501
503350,-11588.0,0.000600000000077501
503400,-11594.0,0.000400000000077501
503450,-11600.0,-0.0007999999999224991
503500,-11596.0,-0.0015999999999224994
503550,-11572.0,0.0008000000000775009
503600,-11572.0,0.003200000000077502
503650,-11558.0,0.003400000000077502
503700,-11560.0,0.004800000000077501
503750,-11544.0,0.004400000000077502
503800,-11548.0,0.005000000000077501
503850,-11576.0,0.004000000000077502
503900,-11600.0,0.0038000000000775022
503950,-11606.0,0.0056000000000775
504000,-11598.0,0.006600000000077498
504050,-11616.0,0.006600000000077498
504100,-11630.0,0.009200000000077499
504150,-11640.0,0.008000000000077495
504200,-11664.0,0.0074000000000774965
504250,-11650.0,0.0068000000000774975
504300,-11662.0,0.0056000000000775
504350,-11658.0,0.0074000000000774965
504400,-11658.0,0.009000000000077498
504450,-11666.0,0.007800000000077496
504500,-11654.0,0.008400000000077497
504550,-11660.0,0.007200000000077497
504600,-11658.0,0.0098000000000775
504650,-11656.0,0.008600000000077497
504700,-11654.0,0.0096000000000775
504750,-11642.0,0.009200000000077499
504800,-11640.0,0.0100000000000775
504850,-11634.0,0.010400000000077502
504900,-11630.0,0.010800000000077503
504950,-11628.0,0.008400000000077497
505000,-11620.0,0.0074000000000774965
505050,-11614.0,0.007600000000077496
505100,-11610.0,0.006600000000077498
505150,-11604.0,0.0056000000000775
505200,-11612.0,0.0074000000000774965
