n,E,M
500000,-10950.0,0.012600000000077508
500050,-10974.0,0.015600000000077515
500100,-10966.0,0.015000000000077514
500150,-10990.0,0.015400000000077515
500200,-11002.0,0.016400000000077512
500250,-11004.0,0.018000000000077503
500300,-11020.0,0.017800000000077504
500350,-11028.0,0.018000000000077503
500400,-11028.0,0.01700000000007751
500450,-11028.0,0.015400000000077515
500500,-11048.0,0.014800000000077513
500550,-11036.0,0.012200000000077506
500600,-11012.0,0.011800000000077505
500650,-11012.0,0.012800000000077508
500700,-11000.0,0.013200000000077509
500750,-10988.0,0.01340000000007751
500800,-10990.0,0.015000000000077514
500850,-10988.0,0.013200000000077509
500900,-11010.0,0.014800000000077513
500950,-11018.0,0.015000000000077514
501000,-11046.0,0.016000000000077515
501050,-11040.0,0.017600000000077505
501100,-11056.0,0.017600000000077505
501150,-11038.0,0.01700000000007751
501200,-11050.0,0.018800000000077498
501250,-11032.0,0.019400000000077494
501300,-11022.0,0.017400000000077506
501350,-11038.0,0.016000000000077515
501400,-11034.0,0.015800000000077516
501450,-11020.0,0.014000000000077511
501500,-11046.0,0.012800000000077508
501550,-11044.0,0.015600000000077515
501600,-11048.0,0.014600000000077513
501650,-11040.0,0.014000000000077511
501700,-11022.0,0.01360000000007751
501750,-11012.0,0.015200000000077514
501800,-11002.0,0.012200000000077506
501850,-11010.0,0.010200000000077501
501900,-11010.0,0.0094000000000775
501950,-10996.0,0.0100000000000775
502000,-10992.0,0.011200000000077504
502050,-10978.0,0.0096000000000775
502100,-10986.0,0.0094000000000775
502150,-10992.0,0.0098000000000775
502200,-10970.0,0.012000000000077506
502250,-10966.0,0.013000000000077509
502300,-10960.0,0.014400000000077512
502350,-10988.0,0.014400000000077512
502400,-10968.0,0.014400000000077512
502450,-10948.0,0.016200000000077514
502500,-10928.0,0.017600000000077505
502550,-10904.0,0.017800000000077504
502600,-10916.0,0.016400000000077512
502650,-10908.0,0.015200000000077514
502700,-10924.0,0.01340000000007751
502750,-10896.0,0.014200000000077512
502800,-10898.0,0.016000000000077515
502850,-10906.0,0.016000000000077515
502900,-10914.0,0.015600000000077515
502950,-10924.0,0.01340000000007751
503000,-10950.0,0.011400000000077504
503050,-10940.0,0.010600000000077502
503100,-10932.0,0.014200000000077512
503150,-10934.0,0.01340000000007751
503200,-10930.0,0.012800000000077508
503250,-10916.0,0.011800000000077505
503300,-10924.0,0.01360000000007751
503350,-10934.0,0.012400000000077507
503400,-10948.0,0.015800000000077516
503450,-10970.0,0.015600000000077515
503500,-10964.0,0.01360000000007751
503550,-10972.0,0.012800000000077508
503600,-10976.0,0.012200000000077506
503650,-10978.0,0.011200000000077504
503700,-10972.0,0.010400000000077502
503750,-10988.0,0.008400000000077497
503800,-10980.0,0.008600000000077497
503850,-10960.0,0.0074000000000774965
503900,-10950.0,0.0052000000000775
503950,-10952.0,0.0068000000000774975
504000,-10954.0,0.008000000000077495
504050,-10956.0,0.0068000000000774975
504100,-10954.0,0.005000000000077501
504150,-10976.0,0.003000000000077502
504200,-10988.0,0.0026000000000775017
504250,-11012.0,0.0024000000000775016
504300,-10992.0,0.0026000000000775017
504350,-10988.0,0.0022000000000775015
504400,-10984.0,0.004200000000077502
504450,-10996.0,0.0028000000000775018
504500,-11006.0,0.0022000000000775015
504550,-10996.0,0.0022000000000775015
504600,-11000.0,0.0020000000000775014
504650,-10998.0,0.004400000000077502
504700,-10992.0,0.0038000000000775022
504750,-11028.0,0.004200000000077502
504800,-11036.0,0.003600000000077502
504850,-11034.0,0.0026000000000775017
504900,-11038.0,0.003600000000077502
504950,-11024.0,0.003600000000077502
505000,-11016.0,0.004400000000077502
505050,-11036.0,0.004400000000077502
505100,-11042.0,0.0056000000000775
505150,-11034.0,0.0068000000000774975
505200,-11048.0,0.007200000000077497
505250,-11048.0,0.008800000000077498
505300,-11048.0,0.008800000000077498
505350,-11040.0,0.0068000000000774975
505400,-11036.0,0.005000000000077501
505450,-11012.0,0.004400000000077502
505500,-11008.0,0.005000000000077501
505550,-11024.0,0.003200000000077502
505600,-11042.0,0.0024000000000775016
505650,-11028.0,0.0020000000000775014
505700,-11026.0,0.001200000000077501
505750,-11020.0,0.001000000000077501
505800,-11006.0,7.750099390371745e-14
505850,-11020.0,0.0004000000000775009
505900,-11036.0,-0.00039999999992249913
505950,-11030.0,0.0020000000000775014
506000,-11028.0,0.0022000000000775015
506050,-11036.0,0.0022000000000775015
506100,-11040.0,0.0024000000000775016
506150,-11040.0,0.0020000000000775014
506200,-11024.0,0.003600000000077502
506250,-11024.0,0.004200000000077502
506300,-11040.0,0.006000000000077499
506350,-11038.0,0.0056000000000775
506400,-11052.0,0.007600000000077496
506450,-11062.0,0.008800000000077498
506500,-11076.0,0.006400000000077498
506550,-11066.0,0.007600000000077496
506600,-11062.0,0.0096000000000775
506650,-11044.0,0.0100000000000775
506700,-11024.0,0.008000000000077495
506750,-11032.0,0.007800000000077496
506800,-11042.0,0.008000000000077495
506850,-11052.0,0.007800000000077496
506900,-11040.0,0.008000000000077495
506950,-11050.0,0.008000000000077495
507000,-11030.0,0.0096000000000775
507050,-11018.0,0.011400000000077504
507100,-11020.0,0.0098000000000775
507150,-11026.0,0.008600000000077497
507200,-11024.0,0.008800000000077498
507250,-11024.0,0.0098000000000775
507300,-11038.0,0.0100000000000775
507350,-11032.0,0.008600000000077497
507400,-11026.0,0.005800000000077499
507450,-11044.0,0.004600000000077501
507500,-11048.0,0.004400000000077502
507550,-11038.0,0.0038000000000775022
507600,-11026.0,0.003600000000077502
