n,E,M
1000000,-15246.0,0.1350000000000793
1000050,-15244.0,0.13540000000007932
1000100,-15240.0,0.1350000000000793
1000150,-15240.0,0.1348000000000793
1000200,-15230.0,0.13420000000007928
1000250,-15218.0,0.13420000000007928
1000300,-15228.0,0.13260000000007924
1000350,-15224.0,0.1314000000000792
1000400,-15238.0,0.13020000000007917
1000450,-15236.0,0.12840000000007912
1000500,-15232.0,0.12940000000007915
1000550,-15226.0,0.12960000000007915
1000600,-15226.0,0.1308000000000792
1000650,-15230.0,0.13060000000007918
1000700,-15240.0,0.13020000000007917
1000750,-15242.0,0.12960000000007915
1000800,-15242.0,0.12960000000007915
1000850,-15234.0,0.12960000000007915
1000900,-15252.0,0.1282000000000791
1000950,-15264.0,0.12840000000007912
1001000,-15258.0,0.13020000000007917
1001050,-15274.0,0.13040000000007917
1001100,-15292.0,0.13020000000007917
1001150,-15304.0,0.13000000000007916
1001200,-15304.0,0.13040000000007917
1001250,-15310.0,0.12900000000007913
1001300,-15314.0,0.1276000000000791
1001350,-15310.0,0.12680000000007907
1001400,-15300.0,0.12700000000007908
1001450,-15296.0,0.12640000000007906
1001500,-15302.0,0.12580000000007904
1001550,-15306.0,0.12540000000007903
1001600,-15312.0,0.12620000000007905
1001650,-15314.0,0.12700000000007908
1001700,-15306.0,0.1276000000000791
1001750,-15306.0,0.1274000000000791
1001800,-15302.0,0.12680000000007907
1001850,-15280.0,0.12720000000007908
1001900,-15282.0,0.1274000000000791
1001950,-15286.0,0.12700000000007908
1002000,-15284.0,0.12720000000007908
1002050,-15292.0,0.12720000000007908
1002100,-15290.0,0.12600000000007905
1002150,-15296.0,0.12520000000007903
1002200,-15306.0,0.12600000000007905
1002250,-15314.0,0.12680000000007907
1002300,-15318.0,0.12620000000007905
1002350,-15320.0,0.12600000000007905
1002400,-15324.0,0.12600000000007905
1002450,-15326.0,0.12680000000007907
1002500,-15320.0,0.12900000000007913
1002550,-15324.0,0.12880000000007913
1002600,-15326.0,0.1278000000000791
1002650,-15326.0,0.12840000000007912
1002700,-15322.0,0.12920000000007914
1002750,-15324.0,0.12940000000007915
1002800,-15332.0,0.12940000000007915
1002850,-15332.0,0.13040000000007917
1002900,-15338.0,0.13000000000007916
1002950,-15344.0,0.13000000000007916
1003000,-15338.0,0.13000000000007916
1003050,-15334.0,0.12900000000007913
1003100,-15340.0,0.12980000000007916
1003150,-15336.0,0.12900000000007913
1003200,-15332.0,0.12840000000007912
1003250,-15338.0,0.12980000000007916
1003300,-15342.0,0.13000000000007916
1003350,-15336.0,0.13040000000007917
1003400,-15332.0,0.1308000000000792
1003450,-15336.0,0.1310000000000792
1003500,-15338.0,0.13040000000007917
1003550,-15348.0,0.12940000000007915
1003600,-15350.0,0.12960000000007915
1003650,-15344.0,0.12840000000007912
1003700,-15336.0,0.12880000000007913
1003750,-15338.0,0.12900000000007913
1003800,-15334.0,0.12720000000007908
1003850,-15324.0,0.12840000000007912
1003900,-15316.0,0.1274000000000791
1003950,-15332.0,0.1278000000000791
1004000,-15332.0,0.1278000000000791
1004050,-15330.0,0.12700000000007908
1004100,-15324.0,0.12600000000007905
1004150,-15334.0,0.12560000000007904
1004200,-15338.0,0.12640000000007906
1004250,-15338.0,0.12540000000007903
1004300,-15348.0,0.12520000000007903
1004350,-15356.0,0.12600000000007905
1004400,-15350.0,0.12520000000007903
1004450,-15346.0,0.12600000000007905
1004500,-15346.0,0.12640000000007906
1004550,-15350.0,0.12700000000007908
1004600,-15350.0,0.12680000000007907
1004650,-15342.0,0.1282000000000791
1004700,-15336.0,0.12900000000007913
1004750,-15338.0,0.12860000000007912
1004800,-15344.0,0.12860000000007912
1004850,-15356.0,0.1276000000000791
1004900,-15350.0,0.12640000000007906
1004950,-15346.0,0.12600000000007905
1005000,-15344.0,0.12500000000007902
1005050,-15344.0,0.12600000000007905
1005100,-15348.0,0.12540000000007903
1005150,-15348.0,0.12540000000007903
1005200,-15356.0,0.12560000000007904
1005250,-15362.0,0.12700000000007908
1005300,-15372.0,0.1280000000000791
1005350,-15364.0,0.12720000000007908
1005400,-15376.0,0.12680000000007907
1005450,-15374.0,0.1274000000000791
1005500,-15382.0,0.1274000000000791
1005550,-15392.0,0.12640000000007906
1005600,-15388.0,0.12560000000007904
1005650,-15396.0,0.12520000000007903
1005700,-15392.0,0.12480000000007901
1005750,-15402.0,0.12520000000007903
1005800,-15402.0,0.12620000000007905
1005850,-15402.0,0.1274000000000791
1005900,-15396.0,0.1276000000000791
1005950,-15392.0,0.12660000000007907
1006000,-15390.0,0.12620000000007905
1006050,-15378.0,0.12580000000007904
1006100,-15394.0,0.12600000000007905
1006150,-15390.0,0.12620000000007905
1006200,-15380.0,0.12660000000007907
1006250,-15380.0,0.12600000000007905
1006300,-15392.0,0.1274000000000791
1006350,-15398.0,0.12680000000007907
1006400,-15392.0,0.12700000000007908
1006450,-15392.0,0.1274000000000791
1006500,-15394.0,0.1280000000000791
1006550,-15398.0,0.1274000000000791
1006600,-15400.0,0.1274000000000791
1006650,-15402.0,0.1280000000000791
1006700,-15394.0,0.12920000000007914
1006750,-15400.0,0.1282000000000791
1006800,-15392.0,0.1280000000000791
1006850,-15390.0,0.12860000000007912
1006900,-15394.0,0.12860000000007912
1006950,-15394.0,0.12860000000007912
1007000,-15388.0,0.12680000000007907
1007050,-15374.0,0.12660000000007907
1007100,-15364.0,0.12680000000007907
1007150,-15364.0,0.12700000000007908
1007200,-15370.0,0.12700000000007908
1007250,-15374.0,0.1278000000000791
1007300,-15372.0,0.1278000000000791
1007350,-15364.0,0.1276000000000791
1007400,-15352.0,0.12680000000007907
1007450,-15360.0,0.12720000000007908
1007500,-15358.0,0.12880000000007913
1007550,-15362.0,0.1282000000000791
1007600,-15356.0,0.1280000000000791
1007650,-15358.0,0.12880000000007913
1007700,-15360.0,0.12700000000007908
1007750,-15366.0,0.12640000000007906
1007800,-15370.0,0.12520000000007903
1007850,-15368.0,0.12480000000007901
1007900,-15386.0,0.12520000000007903
1007950,-15384.0,0.12680000000007907
1008000,-15400.0,0.1274000000000791
1008050,-15388.0,0.1276000000000791
1008100,-15398.0,0.1274000000000791
1008150,-15396.0,0.1278000000000791
1008200,-15400.0,0.1274000000000791
1008250,-15394.0,0.12720000000007908
1008300,-15390.0,0.1276000000000791
1008350,-15388.0,0.12940000000007915
1008400,-15398.0,0.12860000000007912
1008450,-15402.0,0.1282000000000791
1008500,-15398.0,0.1276000000000791
1008550,-15406.0,0.12940000000007915
1008600,-15402.0,0.12980000000007916
1008650,-15402.0,0.13020000000007917
1008700,-15398.0,0.13200000000007922
1008750,-15400.0,0.13320000000007926
1008800,-15392.0,0.13420000000007928
1008850,-15392.0,0.13320000000007926
