n,E,M
1000000,-15612.0,0.21620000000008163
1000050,-15604.0,0.21620000000008163
1000100,-15602.0,0.21600000000008163
1000150,-15600.0,0.21560000000008162
1000200,-15606.0,0.2152000000000816
1000250,-15608.0,0.21580000000008162
1000300,-15598.0,0.2146000000000816
1000350,-15598.0,0.21360000000008156
1000400,-15594.0,0.21340000000008155
1000450,-15596.0,0.21220000000008152
1000500,-15610.0,0.21260000000008153
1000550,-15606.0,0.21300000000008154
1000600,-15612.0,0.2114000000000815
1000650,-15604.0,0.2114000000000815
1000700,-15604.0,0.21080000000008148
1000750,-15600.0,0.21040000000008147
1000800,-15614.0,0.21000000000008145
1000850,-15614.0,0.20920000000008143
1000900,-15608.0,0.20920000000008143
1000950,-15606.0,0.2082000000000814
1001000,-15606.0,0.20880000000008142
1001050,-15606.0,0.20920000000008143
1001100,-15616.0,0.20760000000008139
1001150,-15612.0,0.20720000000008137
1001200,-15616.0,0.20560000000008133
1001250,-15606.0,0.2046000000000813
1001300,-15610.0,0.20340000000008127
1001350,-15610.0,0.20400000000008128
1001400,-15620.0,0.2048000000000813
1001450,-15614.0,0.2042000000000813
1001500,-15612.0,0.20520000000008132
1001550,-15616.0,0.20560000000008133
1001600,-15614.0,0.20620000000008135
1001650,-15614.0,0.20580000000008133
1001700,-15626.0,0.20540000000008132
1001750,-15638.0,0.20560000000008133
1001800,-15646.0,0.20560000000008133
1001850,-15642.0,0.20640000000008135
1001900,-15642.0,0.20660000000008136
1001950,-15622.0,0.20640000000008135
1002000,-15618.0,0.20640000000008135
1002050,-15616.0,0.20660000000008136
1002100,-15616.0,0.20720000000008137
1002150,-15618.0,0.20620000000008135
1002200,-15604.0,0.20620000000008135
1002250,-15598.0,0.20580000000008133
1002300,-15598.0,0.2042000000000813
1002350,-15600.0,0.20320000000008126
1002400,-15600.0,0.20300000000008125
1002450,-15592.0,0.20220000000008123
1002500,-15600.0,0.20300000000008125
1002550,-15588.0,0.20320000000008126
1002600,-15574.0,0.20220000000008123
1002650,-15572.0,0.20280000000008125
1002700,-15572.0,0.20400000000008128
1002750,-15574.0,0.20360000000008127
1002800,-15576.0,0.2046000000000813
1002850,-15588.0,0.20580000000008133
1002900,-15590.0,0.2050000000000813
1002950,-15584.0,0.2050000000000813
1003000,-15574.0,0.2042000000000813
1003050,-15568.0,0.20280000000008125
1003100,-15572.0,0.20200000000008123
1003150,-15574.0,0.2012000000000812
1003200,-15570.0,0.2012000000000812
1003250,-15568.0,0.2012000000000812
1003300,-15564.0,0.20160000000008121
1003350,-15572.0,0.2010000000000812
1003400,-15584.0,0.2008000000000812
1003450,-15588.0,0.20000000000008117
1003500,-15582.0,0.19840000000008112
1003550,-15580.0,0.19820000000008112
1003600,-15586.0,0.1980000000000811
1003650,-15588.0,0.1974000000000811
1003700,-15592.0,0.1972000000000811
1003750,-15588.0,0.1978000000000811
1003800,-15584.0,0.1978000000000811
1003850,-15576.0,0.19640000000008107
1003900,-15570.0,0.19560000000008104
1003950,-15556.0,0.1976000000000811
1004000,-15550.0,0.1972000000000811
1004050,-15550.0,0.19700000000008108
1004100,-15546.0,0.19860000000008113
1004150,-15548.0,0.19840000000008112
1004200,-15548.0,0.19940000000008115
1004250,-15550.0,0.19940000000008115
1004300,-15536.0,0.20020000000008117
1004350,-15532.0,0.2012000000000812
1004400,-15526.0,0.20200000000008123
1004450,-15524.0,0.20200000000008123
1004500,-15520.0,0.20180000000008122
1004550,-15526.0,0.20060000000008119
1004600,-15524.0,0.20160000000008121
1004650,-15524.0,0.20200000000008123
1004700,-15520.0,0.20200000000008123
1004750,-15514.0,0.2010000000000812
1004800,-15516.0,0.20000000000008117
1004850,-15516.0,0.20020000000008117
1004900,-15522.0,0.20040000000008118
1004950,-15524.0,0.2008000000000812
1005000,-15532.0,0.2008000000000812
1005050,-15544.0,0.2008000000000812
1005100,-15538.0,0.2010000000000812
1005150,-15538.0,0.20220000000008123
1005200,-15532.0,0.2014000000000812
1005250,-15522.0,0.2008000000000812
1005300,-15514.0,0.2008000000000812
1005350,-15512.0,0.20180000000008122
1005400,-15512.0,0.2014000000000812
1005450,-15512.0,0.20060000000008119
1005500,-15514.0,0.19980000000008116
1005550,-15510.0,0.19980000000008116
1005600,-15514.0,0.20040000000008118
1005650,-15514.0,0.19960000000008116
1005700,-15508.0,0.19900000000008114
1005750,-15504.0,0.19940000000008115
1005800,-15514.0,0.19980000000008116
1005850,-15520.0,0.19940000000008115
1005900,-15526.0,0.20020000000008117
1005950,-15520.0,0.20020000000008117
1006000,-15514.0,0.2014000000000812
1006050,-15516.0,0.20200000000008123
1006100,-15508.0,0.20180000000008122
1006150,-15508.0,0.20040000000008118
1006200,-15508.0,0.19960000000008116
1006250,-15510.0,0.20060000000008119
1006300,-15508.0,0.2014000000000812
1006350,-15498.0,0.2008000000000812
1006400,-15490.0,0.20000000000008117
1006450,-15492.0,0.20000000000008117
1006500,-15494.0,0.20060000000008119
1006550,-15498.0,0.20040000000008118
1006600,-15520.0,0.2008000000000812
1006650,-15506.0,0.20000000000008117
1006700,-15508.0,0.2010000000000812
1006750,-15496.0,0.2014000000000812
1006800,-15498.0,0.20260000000008124
1006850,-15502.0,0.20240000000008124
1006900,-15514.0,0.20320000000008126
1006950,-15508.0,0.20340000000008127
1007000,-15504.0,0.20340000000008127
1007050,-15506.0,0.20260000000008124
1007100,-15498.0,0.20220000000008123
1007150,-15498.0,0.20240000000008124
1007200,-15498.0,0.20160000000008121
1007250,-15494.0,0.20180000000008122
1007300,-15496.0,0.20160000000008121
1007350,-15494.0,0.20200000000008123
1007400,-15496.0,0.20200000000008123
1007450,-15494.0,0.2010000000000812
1007500,-15492.0,0.20060000000008119
1007550,-15484.0,0.20020000000008117
1007600,-15484.0,0.19940000000008115
1007650,-15480.0,0.19980000000008116
1007700,-15482.0,0.20040000000008118
1007750,-15480.0,0.20020000000008117
1007800,-15466.0,0.20020000000008117
