n,E,M
1000000,-14496.0,0.05620000000007727
1000050,-14498.0,0.055600000000077275
1000100,-14512.0,0.055800000000077274
1000150,-14518.0,0.05600000000007727
1000200,-14522.0,0.05600000000007727
1000250,-14524.0,0.055600000000077275
1000300,-14522.0,0.055600000000077275
1000350,-14514.0,0.053800000000077286
1000400,-14500.0,0.05340000000007729
1000450,-14500.0,0.053800000000077286
1000500,-14506.0,0.05260000000007729
1000550,-14492.0,0.05260000000007729
1000600,-14504.0,0.05280000000007729
1000650,-14512.0,0.052200000000077296
1000700,-14512.0,0.05260000000007729
1000750,-14508.0,0.05320000000007729
1000800,-14494.0,0.05300000000007729
1000850,-14500.0,0.05460000000007728
1000900,-14508.0,0.05440000000007728
1000950,-14506.0,0.053800000000077286
1001000,-14496.0,0.05440000000007728
1001050,-14500.0,0.05480000000007728
1001100,-14488.0,0.05460000000007728
1001150,-14478.0,0.055400000000077276
1001200,-14476.0,0.05500000000007728
1001250,-14480.0,0.05460000000007728
1001300,-14472.0,0.055600000000077275
1001350,-14466.0,0.055600000000077275
1001400,-14458.0,0.054000000000077285
1001450,-14464.0,0.05520000000007728
1001500,-14458.0,0.055800000000077274
1001550,-14470.0,0.055400000000077276
1001600,-14448.0,0.055400000000077276
1001650,-14462.0,0.05500000000007728
1001700,-14472.0,0.05480000000007728
1001750,-14460.0,0.05340000000007729
1001800,-14452.0,0.05520000000007728
1001850,-14444.0,0.05500000000007728
1001900,-14452.0,0.05600000000007727
1001950,-14456.0,0.05620000000007727
1002000,-14456.0,0.055600000000077275
1002050,-14456.0,0.055600000000077275
1002100,-14466.0,0.05660000000007727
1002150,-14470.0,0.05660000000007727
1002200,-14472.0,0.05620000000007727
1002250,-14448.0,0.05520000000007728
1002300,-14456.0,0.05460000000007728
1002350,-14462.0,0.05460000000007728
1002400,-14470.0,0.05460000000007728
1002450,-14468.0,0.05320000000007729
1002500,-14462.0,0.054200000000077284
1002550,-14464.0,0.05340000000007729
1002600,-14474.0,0.05360000000007729
1002650,-14468.0,0.054000000000077285
1002700,-14478.0,0.05520000000007728
1002750,-14476.0,0.05340000000007729
1002800,-14484.0,0.05360000000007729
1002850,-14482.0,0.05500000000007728
1002900,-14476.0,0.05460000000007728
1002950,-14468.0,0.053800000000077286
1003000,-14458.0,0.05260000000007729
1003050,-14448.0,0.052400000000077294
1003100,-14454.0,0.0516000000000773
1003150,-14454.0,0.0510000000000773
1003200,-14450.0,0.0518000000000773
1003250,-14444.0,0.04960000000007731
1003300,-14452.0,0.050800000000077304
1003350,-14458.0,0.04960000000007731
1003400,-14460.0,0.05040000000007731
1003450,-14468.0,0.050800000000077304
1003500,-14468.0,0.0512000000000773
1003550,-14468.0,0.0516000000000773
1003600,-14478.0,0.0512000000000773
1003650,-14488.0,0.04980000000007731
1003700,-14488.0,0.049000000000077315
1003750,-14500.0,0.048800000000077316
1003800,-14508.0,0.04800000000007732
1003850,-14498.0,0.048800000000077316
1003900,-14490.0,0.049200000000077314
1003950,-14482.0,0.04860000000007732
1004000,-14480.0,0.04660000000007733
1004050,-14470.0,0.04680000000007733
1004100,-14464.0,0.047200000000077326
1004150,-14466.0,0.047200000000077326
1004200,-14474.0,0.04860000000007732
1004250,-14464.0,0.04860000000007732
1004300,-14464.0,0.04820000000007732
1004350,-14476.0,0.04700000000007733
1004400,-14476.0,0.04540000000007734
1004450,-14482.0,0.045800000000077334
1004500,-14470.0,0.04700000000007733
1004550,-14462.0,0.04640000000007733
1004600,-14462.0,0.047200000000077326
1004650,-14472.0,0.04800000000007732
1004700,-14472.0,0.047600000000077324
1004750,-14488.0,0.04660000000007733
1004800,-14482.0,0.04680000000007733
1004850,-14470.0,0.047600000000077324
1004900,-14470.0,0.04640000000007733
1004950,-14468.0,0.045600000000077336
1005000,-14476.0,0.04800000000007732
1005050,-14464.0,0.04820000000007732
1005100,-14480.0,0.04820000000007732
1005150,-14474.0,0.04800000000007732
1005200,-14468.0,0.047200000000077326
1005250,-14470.0,0.045800000000077334
1005300,-14476.0,0.04500000000007734
1005350,-14466.0,0.04520000000007734
1005400,-14462.0,0.04500000000007734
1005450,-14468.0,0.045600000000077336
1005500,-14446.0,0.04460000000007734
1005550,-14444.0,0.04320000000007735
1005600,-14448.0,0.042600000000077354
1005650,-14444.0,0.04200000000007736
1005700,-14444.0,0.04180000000007736
1005750,-14452.0,0.04280000000007735
1005800,-14452.0,0.04320000000007735
1005850,-14452.0,0.04340000000007735
1005900,-14462.0,0.044000000000077345
1005950,-14450.0,0.04440000000007734
1006000,-14450.0,0.043800000000077347
1006050,-14452.0,0.044000000000077345
1006100,-14440.0,0.04460000000007734
1006150,-14452.0,0.04540000000007734
1006200,-14442.0,0.04340000000007735
1006250,-14440.0,0.04360000000007735
1006300,-14436.0,0.04340000000007735
1006350,-14438.0,0.045600000000077336
1006400,-14442.0,0.04840000000007732
1006450,-14448.0,0.04980000000007731
1006500,-14446.0,0.04840000000007732
1006550,-14448.0,0.049000000000077315
1006600,-14448.0,0.049200000000077314
1006650,-14442.0,0.04780000000007732
1006700,-14444.0,0.04940000000007731
1006750,-14448.0,0.05040000000007731
1006800,-14458.0,0.05000000000007731
1006850,-14454.0,0.049000000000077315
1006900,-14464.0,0.049200000000077314
1006950,-14466.0,0.04840000000007732
1007000,-14476.0,0.049200000000077314
1007050,-14476.0,0.049200000000077314
1007100,-14474.0,0.049000000000077315
1007150,-14476.0,0.04840000000007732
1007200,-14488.0,0.048800000000077316
1007250,-14480.0,0.04840000000007732
1007300,-14482.0,0.05040000000007731
1007350,-14490.0,0.05040000000007731
1007400,-14500.0,0.04840000000007732
1007450,-14486.0,0.04860000000007732
1007500,-14484.0,0.049200000000077314
1007550,-14504.0,0.050600000000077305
1007600,-14522.0,0.0512000000000773
1007650,-14522.0,0.052200000000077296
1007700,-14532.0,0.052400000000077294
1007750,-14530.0,0.050800000000077304
1007800,-14532.0,0.0516000000000773
1007850,-14538.0,0.052400000000077294
1007900,-14536.0,0.0520000000000773
1007950,-14530.0,0.05340000000007729
1008000,-14528.0,0.052400000000077294
1008050,-14528.0,0.0514000000000773
1008100,-14534.0,0.052200000000077296
1008150,-14528.0,0.0520000000000773
1008200,-14528.0,0.05300000000007729
1008250,-14532.0,0.0518000000000773
1008300,-14520.0,0.050800000000077304
1008350,-14530.0,0.049200000000077314
1008400,-14532.0,0.04940000000007731
1008450,-14546.0,0.04960000000007731
1008500,-14528.0,0.049000000000077315
1008550,-14526.0,0.04940000000007731
