n,E,M
1000000,-16356.0,0.5228000000000526
1000050,-16348.0,0.5222000000000526
1000100,-16348.0,0.5220000000000526
1000150,-16354.0,0.5232000000000525
1000200,-16352.0,0.5238000000000524
1000250,-16352.0,0.5242000000000524
1000300,-16342.0,0.5254000000000523
1000350,-16338.0,0.5254000000000523
1000400,-16342.0,0.5260000000000522
1000450,-16346.0,0.5260000000000522
1000500,-16338.0,0.5258000000000522
1000550,-16342.0,0.5268000000000521
1000600,-16348.0,0.5264000000000522
1000650,-16348.0,0.5254000000000523
1000700,-16340.0,0.5246000000000524
1000750,-16332.0,0.5240000000000524
1000800,-16334.0,0.5234000000000525
1000850,-16336.0,0.5238000000000524
1000900,-16338.0,0.5236000000000525
1000950,-16328.0,0.5238000000000524
1001000,-16338.0,0.5242000000000524
1001050,-16324.0,0.5224000000000526
1001100,-16330.0,0.5224000000000526
1001150,-16334.0,0.5214000000000527
1001200,-16324.0,0.5214000000000527
1001250,-16322.0,0.5220000000000526
1001300,-16322.0,0.5228000000000526
1001350,-16322.0,0.5218000000000527
1001400,-16326.0,0.5228000000000526
1001450,-16326.0,0.5238000000000524
1001500,-16328.0,0.5244000000000524
1001550,-16318.0,0.5242000000000524
1001600,-16316.0,0.5242000000000524
1001650,-16332.0,0.5240000000000524
1001700,-16344.0,0.5262000000000522
1001750,-16348.0,0.5268000000000521
1001800,-16358.0,0.5264000000000522
1001850,-16362.0,0.5260000000000522
1001900,-16362.0,0.5270000000000521
1001950,-16362.0,0.5270000000000521
1002000,-16370.0,0.528000000000052
1002050,-16376.0,0.5284000000000519
1002100,-16388.0,0.5290000000000519
1002150,-16390.0,0.5292000000000519
1002200,-16398.0,0.5296000000000518
1002250,-16410.0,0.5298000000000518
1002300,-16414.0,0.5292000000000519
1002350,-16414.0,0.5290000000000519
1002400,-16406.0,0.5296000000000518
1002450,-16406.0,0.5290000000000519
1002500,-16400.0,0.527800000000052
1002550,-16402.0,0.527800000000052
1002600,-16408.0,0.528200000000052
1002650,-16402.0,0.528000000000052
1002700,-16396.0,0.5270000000000521
1002750,-16388.0,0.5290000000000519
1002800,-16396.0,0.5290000000000519
1002850,-16384.0,0.5288000000000519
1002900,-16384.0,0.5290000000000519
1002950,-16390.0,0.5298000000000518
1003000,-16400.0,0.5310000000000517
1003050,-16406.0,0.5300000000000518
1003100,-16404.0,0.5304000000000517
1003150,-16420.0,0.5316000000000516
1003200,-16428.0,0.5320000000000515
1003250,-16414.0,0.5316000000000516
1003300,-16402.0,0.5306000000000517
1003350,-16404.0,0.5302000000000517
1003400,-16412.0,0.5298000000000518
1003450,-16416.0,0.5300000000000518
1003500,-16408.0,0.5302000000000517
1003550,-16392.0,0.5288000000000519
1003600,-16380.0,0.5286000000000519
1003650,-16392.0,0.5298000000000518
1003700,-16394.0,0.5298000000000518
1003750,-16390.0,0.5296000000000518
1003800,-16388.0,0.5304000000000517
1003850,-16386.0,0.5304000000000517
1003900,-16380.0,0.5304000000000517
1003950,-16388.0,0.5302000000000517
1004000,-16390.0,0.5306000000000517
1004050,-16382.0,0.5306000000000517
1004100,-16380.0,0.5302000000000517
1004150,-16380.0,0.5296000000000518
1004200,-16388.0,0.5304000000000517
1004250,-16392.0,0.5306000000000517
1004300,-16384.0,0.5310000000000517
1004350,-16382.0,0.5308000000000517
1004400,-16386.0,0.5300000000000518
1004450,-16394.0,0.5288000000000519
1004500,-16392.0,0.5296000000000518
1004550,-16400.0,0.5296000000000518
1004600,-16408.0,0.5300000000000518
1004650,-16412.0,0.5300000000000518
1004700,-16402.0,0.5302000000000517
1004750,-16404.0,0.5296000000000518
1004800,-16404.0,0.5298000000000518
1004850,-16402.0,0.5302000000000517
1004900,-16396.0,0.5288000000000519
1004950,-16388.0,0.5286000000000519
1005000,-16396.0,0.5294000000000518
1005050,-16400.0,0.5298000000000518
1005100,-16416.0,0.5304000000000517
1005150,-16418.0,0.5306000000000517
1005200,-16420.0,0.5308000000000517
1005250,-16422.0,0.5306000000000517
1005300,-16414.0,0.5300000000000518
1005350,-16416.0,0.5300000000000518
1005400,-16418.0,0.5312000000000516
1005450,-16426.0,0.5314000000000516
1005500,-16422.0,0.5312000000000516
1005550,-16428.0,0.5308000000000517
1005600,-16422.0,0.5314000000000516
1005650,-16426.0,0.5314000000000516
1005700,-16432.0,0.5316000000000516
1005750,-16430.0,0.5318000000000516
1005800,-16448.0,0.5316000000000516
1005850,-16436.0,0.5316000000000516
1005900,-16424.0,0.5326000000000515
1005950,-16430.0,0.5318000000000516
1006000,-16426.0,0.5314000000000516
1006050,-16434.0,0.5320000000000515
1006100,-16430.0,0.5324000000000515
1006150,-16428.0,0.5320000000000515
1006200,-16420.0,0.5312000000000516
1006250,-16420.0,0.5314000000000516
1006300,-16408.0,0.5292000000000519
1006350,-16406.0,0.5300000000000518
1006400,-16410.0,0.5306000000000517
1006450,-16412.0,0.5310000000000517
1006500,-16410.0,0.5306000000000517
1006550,-16406.0,0.5304000000000517
1006600,-16394.0,0.5312000000000516
1006650,-16382.0,0.5310000000000517
1006700,-16386.0,0.5318000000000516
1006750,-16386.0,0.5316000000000516
1006800,-16376.0,0.5312000000000516
1006850,-16380.0,0.5320000000000515
1006900,-16386.0,0.5326000000000515
1006950,-16388.0,0.5330000000000514
1007000,-16404.0,0.5340000000000513
1007050,-16396.0,0.5346000000000513
1007100,-16402.0,0.5342000000000513
1007150,-16402.0,0.5350000000000512
1007200,-16396.0,0.5350000000000512
1007250,-16398.0,0.5348000000000512
1007300,-16390.0,0.5352000000000512
1007350,-16378.0,0.5348000000000512
1007400,-16384.0,0.5360000000000511
1007450,-16384.0,0.5360000000000511
1007500,-16384.0,0.5362000000000511
1007550,-16384.0,0.5360000000000511
1007600,-16386.0,0.5362000000000511
1007650,-16384.0,0.5358000000000511
1007700,-16386.0,0.536600000000051
1007750,-16386.0,0.537400000000051
1007800,-16380.0,0.537200000000051
1007850,-16388.0,0.5380000000000509
1007900,-16380.0,0.5376000000000509
1007950,-16382.0,0.5376000000000509
1008000,-16390.0,0.537400000000051
1008050,-16390.0,0.537400000000051
1008100,-16398.0,0.5382000000000509
1008150,-16400.0,0.536600000000051
1008200,-16410.0,0.537400000000051
1008250,-16416.0,0.537000000000051
1008300,-16422.0,0.5378000000000509
1008350,-16420.0,0.537400000000051
1008400,-16408.0,0.537000000000051
1008450,-16410.0,0.5376000000000509
1008500,-16404.0,0.5378000000000509
1008550,-16410.0,0.537400000000051
1008600,-16412.0,0.5376000000000509
1008650,-16420.0,0.5378000000000509
1008700,-16414.0,0.5380000000000509
1008750,-16414.0,0.5378000000000509
1008800,-16406.0,0.5376000000000509
1008850,-16410.0,0.536800000000051
1008900,-16410.0,0.5364000000000511
1008950,-16410.0,0.537200000000051
1009000,-16412.0,0.5364000000000511
1009050,-16414.0,0.5360000000000511
1009100,-16424.0,0.5382000000000509
1009150,-16420.0,0.5396000000000507
1009200,-16412.0,0.5402000000000506
1009250,-16420.0,0.5408000000000506
1009300,-16430.0,0.5418000000000505
1009350,-16430.0,0.5422000000000504
1009400,-16428.0,0.5428000000000504
1009450,-16424.0,0.5422000000000504
1009500,-16412.0,0.5414000000000505
1009550,-16414.0,0.5418000000000505
1009600,-16416.0,0.5422000000000504
1009650,-16416.0,0.5428000000000504
