n,E,M
1000000,-14286.0,0.0068000000000774975
1000050,-14282.0,0.0054000000000775
1000100,-14282.0,0.004800000000077501
1000150,-14288.0,0.004400000000077502
1000200,-14298.0,0.004200000000077502
1000250,-14298.0,0.004600000000077501
1000300,-14298.0,0.004200000000077502
1000350,-14298.0,0.0026000000000775017
1000400,-14306.0,0.0024000000000775016
1000450,-14308.0,0.0018000000000775013
1000500,-14306.0,0.0016000000000775012
1000550,-14294.0,0.001200000000077501
1000600,-14282.0,-0.000399999999922499
1000650,-14294.0,0.0014000000000775011
1000700,-14292.0,0.000200000000077501
1000750,-14294.0,0.0020000000000775014
1000800,-14274.0,0.0022000000000775015
1000850,-14282.0,0.000400000000077501
1000900,-14254.0,0.0014000000000775011
1000950,-14252.0,0.0026000000000775017
1001000,-14254.0,0.0024000000000775016
1001050,-14250.0,0.0026000000000775017
1001100,-14254.0,0.0014000000000775011
1001150,-14242.0,0.0016000000000775012
1001200,-14248.0,0.001200000000077501
1001250,-14238.0,0.000800000000077501
1001300,-14234.0,0.000200000000077501
1001350,-14224.0,0.000200000000077501
1001400,-14226.0,-0.00039999999992249913
1001450,-14220.0,-0.0017999999999224994
1001500,-14218.0,-0.0007999999999224991
1001550,-14228.0,0.001000000000077501
1001600,-14234.0,0.0018000000000775013
1001650,-14236.0,0.0028000000000775018
1001700,-14238.0,0.0038000000000775022
1001750,-14226.0,0.004800000000077501
1001800,-14210.0,0.003000000000077502
1001850,-14190.0,0.0024000000000775016
1001900,-14184.0,0.0020000000000775014
1001950,-14164.0,0.0026000000000775017
1002000,-14176.0,0.0024000000000775016
1002050,-14164.0,0.003600000000077502
1002100,-14148.0,0.005000000000077501
1002150,-14158.0,0.004200000000077502
1002200,-14152.0,0.0028000000000775018
1002250,-14162.0,0.0014000000000775011
1002300,-14156.0,7.750099390371745e-14
1002350,-14164.0,-0.000799999999922499
1002400,-14158.0,-0.0013999999999224993
1002450,-14148.0,-0.0025999999999225
1002500,-14148.0,-0.0021999999999224996
1002550,-14144.0,-0.0011999999999224992
1002600,-14152.0,-0.0025999999999225
1002650,-14160.0,-0.0043999999999225
1002700,-14178.0,-0.0025999999999225
1002750,-14166.0,-0.0029999999999225
1002800,-14186.0,-0.0013999999999224993
1002850,-14184.0,-0.0019999999999224995
1002900,-14178.0,-0.0039999999999225004
1002950,-14180.0,-0.0043999999999225
1003000,-14180.0,-0.005399999999922498
1003050,-14184.0,-0.006799999999922496
1003100,-14190.0,-0.006799999999922496
1003150,-14190.0,-0.007399999999922495
1003200,-14200.0,-0.006399999999922496
